V,E,T(n) std,T(n) fibo,T(n) binary,Theo. T(n),std Erwartungswert,std Standardabweichung,std Erw.-StdAbw.,std Erw.+StdAbw.,fibo Erwartungswert,fibo Standardabweichung,fibo Erw.-StdAbw.,fibo Erw.+StdAbw.,binary Erwartungswert,binary Standardabweichung,binary Erw.-StdAbw.,binary Erw.+StdAbw.,std Q_25,std Q_5,std Q_75,std a,std b,std |[Q_.25 Q_.75]|,std |[a b]|,fibo Q_25,fibo Q_5,fibo Q_75,fibo a,fibo b,fibo |[Q_.25 Q_.75]|,fibo |[a b]|,binary Q_25,binary Q_5,binary Q_75,binary a,binary b,binary |[Q_.25 Q_.75]|,binary |[a b]|
2.0, 1.0, 0.011295, 0.01282, 0.010592, 1.0545177444479564E-5, 0.0099, 0.005205799239790178, 0.004694200760209822, 0.015105799239790179, 0.0391, 0.13245951147813054, -0.09335951147813053, 0.17155951147813053, 0.030746, 0.10745255725865718, -0.07670655725865717, 0.13819855725865718, 0.0080455, 0.007036, 0.005823, 0.033879, 0.00248925, 0.0, 0.0, 0.015561, 0.013896, 0.011947, 0.865347, 0.006526, 0.0, 0.0, 0.011712, 0.011702, 0.010216, 0.701365, 0.007972, 0.0, 0.0
12.0, 66.0, 0.099242, 0.278122, 0.184834, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.054496, 0.118488, 0.220263, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.038498, 0.101507, 0.117733, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.079083, 0.182476, 0.15462, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.053951, 0.195045, 0.133508, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.071967, 0.162698, 0.231467, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.051784, 0.171852, 0.185629, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.052896, 0.131198, 0.203608, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.043146, 0.169339, 0.077895, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.066614, 0.123817, 0.086909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.0345, 0.208537, 0.11145, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.052484, 0.069203, 0.094232, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.033511, 0.132662, 0.091799, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.030856, 0.054672, 0.059488, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.042506, 0.088633, 0.088206, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.034168, 0.080034, 0.110083, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.046521, 0.176562, 0.15193, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.02293, 0.052636, 0.076718, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.062419, 0.182306, 0.128004, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.217879, 0.225488, 0.07754, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.074117, 0.213521, 0.122528, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.052018, 0.188273, 0.074173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.13771, 0.122046, 0.033335, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.015826, 0.13173, 0.135264, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.019282, 0.072783, 0.07316, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.023124, 0.437489, 0.050625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.029953, 0.187765, 0.114975, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.036242, 0.095903, 0.115274, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.02606, 0.220133, 0.039168, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.038463, 0.137608, 0.108871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.03214, 0.067172, 0.06607, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.017901, 0.098986, 0.063918, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.015061, 0.168355, 0.039523, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.030158, 0.180584, 0.13512, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.015343, 0.074219, 0.037606, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.023093, 0.084157, 0.070594, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.00903, 0.073701, 0.068557, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.011022, 0.07328, 0.041569, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.014033, 0.072946, 0.023857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.0, 66.0, 0.011882, 0.072993, 0.041135, 0.004085729892859104, 0.045529, 0.03776520847122388, 0.007763791528776121, 0.08329420847122389, 0.141954, 0.07357058711723725, 0.06838341288276274, 0.21552458711723727, 0.101012, 0.052169824943639594, 0.048842175056360404, 0.1531818249436396, 0.050557, 0.145998, 0.0353015, 0.099242, 0.011882, 0.0, 0.0, 0.166177, 0.2195045, 0.10239, 0.278122, 0.0067095, 0.0, 0.0, 0.0991795, 0.100034, 0.0874705, 0.184834, 0.041135, 0.0, 0.0
22.0, 231.0, 0.086876, 0.502982, 0.276401, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.060143, 0.396547, 0.301194, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.053206, 0.449143, 0.217143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.080468, 0.357394, 0.152173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.053635, 0.273383, 0.111387, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.037018, 0.267654, 0.147134, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.068493, 0.483549, 0.312696, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.063956, 0.480945, 0.388891, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.0705, 0.492892, 0.238267, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.055889, 0.459794, 0.238554, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.082073, 0.433501, 0.128368, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.056499, 0.321933, 0.195368, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.064671, 0.228013, 0.24986, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.026468, 0.154619, 0.204255, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.042726, 0.143294, 0.133916, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.054765, 0.15629, 0.228003, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.071575, 0.331057, 0.247098, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.052004, 0.154345, 0.125934, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.064776, 0.332481, 0.186383, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.055593, 0.214558, 0.244149, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.063186, 0.145811, 0.207927, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.035282, 0.235103, 0.255756, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.058275, 0.372636, 0.248375, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.081089, 0.321272, 0.252992, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.105696, 0.239463, 0.068115, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.069748, 0.207609, 0.060275, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.02824, 0.164552, 0.060082, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.044723, 0.145983, 0.050942, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.020265, 0.028493, 0.04505, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.032517, 0.04533, 0.071637, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.049748, 0.088685, 0.091277, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.049686, 0.028798, 0.092056, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.041994, 0.048986, 0.043138, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.01844, 0.045777, 0.03983, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.026364, 0.042238, 0.026008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.026554, 0.038541, 0.039031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.034846, 0.035222, 0.044632, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.03362, 0.061212, 0.049184, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.043589, 0.044113, 0.04876, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.0, 231.0, 0.014313, 0.05316, 0.072166, 0.03182836136388169, 0.051968, 0.0204470738279344, 0.0315209261720656, 0.0724150738279344, 0.225663, 0.1555274919927342, 0.0701355080072658, 0.3811904919927342, 0.15484, 0.09559866532292699, 0.059241334677073015, 0.250438665322927, 0.068981, 0.0593895, 0.0411325, 0.11075375, -6.4025E-4, 0.0, 0.0, 0.4466475, 0.1801845, 0.0670075, 1.0161075, -0.5024525, 0.0, 0.0, 0.183461, 0.226038, 0.081457, 0.336467, -0.071549, 0.0, 0.0
32.0, 496.0, 0.074166, 0.18941, 0.087975, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.114512, 0.063759, 0.191699, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.12242, 0.099304, 0.144841, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.131922, 0.126663, 0.205727, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.062663, 0.060497, 0.057902, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.124515, 0.07682, 0.165891, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.08392, 0.152245, 0.189251, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.138614, 0.166193, 0.073726, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.145841, 0.038947, 0.175743, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.179164, 0.20845, 0.042304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.033698, 0.204116, 0.145882, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.053411, 0.036145, 0.096319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.045281, 0.192105, 0.17982, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.068659, 0.166517, 0.21444, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.142632, 0.192611, 0.179762, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.126301, 0.162507, 0.15579, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.054532, 0.112317, 0.149937, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.144591, 0.175156, 0.040053, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.169382, 0.140053, 0.091747, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.132228, 0.143051, 0.145286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.101635, 0.12823, 0.181977, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.045305, 0.080169, 0.200455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.157407, 0.057666, 0.035151, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.115136, 0.074299, 0.164203, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.047761, 0.186825, 0.218378, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.12506, 0.207612, 0.171254, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.042675, 0.181312, 0.16522, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.124058, 0.148398, 0.188265, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.063219, 0.055775, 0.157468, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.043083, 0.074, 0.107309, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.041352, 0.050261, 0.14658, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.026935, 0.086562, 0.078055, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.120472, 0.220404, 0.214294, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.137236, 0.033826, 0.077765, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
