|V|*[1000],|E|*[1000],T(n) std,T(n) fibo,std Q_.25,std Q_.5,std Q_.75,std a,std b,std |[Q_.25 Q_.75]|,std |[a b]|,fibo Q_.25,fibo Q_.5,fibo Q_.75,fibo a,fibo b,fibo |[Q_.25 Q_.75]|,fibo |[a b]|
0.002, 0.001, 0.054062, 1.575161, , , 
0.002, 0.001, 0.014827, 0.02609, , , 
0.002, 0.001, 0.013785, 0.02235, , , 
0.002, 0.001, 0.012376, 0.05591, , , 
0.002, 0.001, 0.010411, 0.023494, , , 
0.002, 0.001, 0.013045, 0.023558, , , 
0.002, 0.001, 0.012022, 0.024139, , , 
0.002, 0.001, 0.013795, 0.022568, , , 
0.002, 0.001, 0.012657, 0.023193, , , 
0.002, 0.001, 0.012588, 0.022558, , , 
0.002, 0.001, 0.010066, 0.021885, , , 
0.002, 0.001, 0.011019, 0.022468, , , 
0.002, 0.001, 0.012735, 0.021821, , , 
0.002, 0.001, 0.010864, 0.043798, , , 
0.002, 0.001, 0.011801, 0.042159, , , 
0.002, 0.001, 0.012934, 0.026071, , , 
0.002, 0.001, 0.01265, 0.024259, , , 
0.002, 0.001, 0.012643, 0.023655, , , 
0.002, 0.001, 0.012778, 0.029896, , , 
0.002, 0.001, 0.012747, 0.02259, , , 
0.002, 0.001, 0.010915, 0.022438, , , 
0.002, 0.001, 0.012529, 0.024609, , , 
0.002, 0.001, 0.013689, 0.021735, , , 
0.002, 0.001, 0.011587, 0.022344, , , 
0.002, 0.001, 0.011642, 0.021449, , , 
0.002, 0.001, 0.013373, 0.037673, , , 
0.002, 0.001, 0.009139, 0.019881, , , 
0.002, 0.001, 0.010596, 0.019787, , , 
0.002, 0.001, 0.008223, 0.022339, , , 
0.002, 0.001, 0.010535, 0.025384, , , 
0.002, 0.001, 0.013539, 0.034643, , , 
0.002, 0.001, 0.011084, 0.021087, , , 
0.002, 0.001, 0.013383, 0.021591, , , 
0.002, 0.001, 0.009437, 0.019678, , , 
0.002, 0.001, 0.033533, 0.020335, , , 
0.002, 0.001, 0.011316, 0.019664, , , 
