|V|*[1000],|E|*[1000],T(n) std, T(n) fibo,Erwartungswert std,Standardabweichung std,Erw.-StdAbw. std,Erw.+StdAbw. std,Erwartungswert fibo,Standardabweichung fibo,Erw.-StdAbw. fibo,Erw.+StdAbw. fibo,theo. T(n)
0.2, 0.199, 0.246725, 0.546195, , , 
0.2, 0.199, 0.14899, 0.517398, , , 
0.2, 0.199, 0.010948, 0.615947, , , 
0.2, 0.199, 0.012529, 1.827761, , , 
0.2, 0.199, 0.013474, 0.595382, , , 
0.2, 0.199, 0.010001, 0.4488, , , 
0.2, 0.199, 0.011334, 0.589291, , , 
0.2, 0.199, 0.009904, 0.309374, , , 
0.2, 0.199, 0.009807, 0.237411, , , 
0.2, 0.199, 0.01048, 0.344363, , , 
0.2, 0.199, 0.014488, 0.581163, , , 
0.2, 0.199, 0.016252, 0.543075, , , 
0.2, 0.199, 0.018059, 0.778997, , , 
0.2, 0.199, 0.019598, 0.572147, , , 
0.2, 0.199, 0.025755, 0.551007, , , 
0.2, 0.199, 0.017859, 0.813878, , , 
0.2, 0.199, 0.021421, 0.204267, , , 
0.2, 0.199, 0.020501, 0.211879, , , 
0.2, 0.199, 0.010699, 0.245145, , , 
0.2, 0.199, 0.009645, 0.465817, , , 
0.2, 0.199, 0.009259, 0.275858, , , 
0.2, 0.199, 0.009571, 0.278326, , , 
0.2, 0.199, 0.009639, 0.35765, , , 
0.2, 0.199, 0.011238, 0.550442, , , 
0.2, 0.199, 0.010048, 0.49542, , , 
0.2, 0.199, 0.008863, 0.563915, , , 
0.2, 0.199, 0.009733, 0.609958, , , 
0.2, 0.199, 0.010555, 0.542663, , , 
0.2, 0.199, 0.010451, 0.395021, , , 
0.2, 0.199, 0.008681, 0.243551, , , 
0.2, 0.199, 0.009835, 0.235838, , , 
0.2, 0.199, 0.010444, 0.240156, , , 
0.2, 0.199, 0.008591, 0.291541, , , 
0.2, 0.199, 0.010163, 0.307375, , , 
0.2, 0.199, 0.010074, 0.344219, , , 
0.2, 0.199, 0.010654, 0.281272, , , 
0.2, 0.199, 0.008415, 0.117754, , , 
0.2, 0.199, 0.009397, 0.318258, , , 
0.2, 0.199, 0.009757, 0.259909, , , 
0.2, 0.199, 0.010284, 0.22285, 0.021334, 0.04214098634731987, -0.02080698634731987, 0.06347498634731986, 0.44826, 0.5265657903214707, -0.0783057903214707, 0.9748257903214707, 0.4244643893238429
1.0, 0.999, 8.633148, 10.822629, , , 
1.0, 0.999, 0.075936, 5.621982, , , 
1.0, 0.999, 0.069712, 14.407678, , , 
1.0, 0.999, 0.117117, 14.413786, , , 
1.0, 0.999, 0.099863, 4.914739, , , 
1.0, 0.999, 0.092156, 12.29044, , , 
1.0, 0.999, 0.081693, 6.475475, , , 
1.0, 0.999, 0.078798, 15.274519, , , 
1.0, 0.999, 0.092667, 11.856399, , , 
1.0, 0.999, 0.092967, 15.72673, , , 
1.0, 0.999, 0.095146, 7.658151, , , 
1.0, 0.999, 0.08977, 16.215565, , , 
1.0, 0.999, 0.100911, 16.153647, , , 
1.0, 0.999, 0.698494, 17.374167, , , 
1.0, 0.999, 0.113223, 6.329095, , , 
1.0, 0.999, 0.102175, 4.061914, , , 
1.0, 0.999, 0.078684, 4.972837, , , 
1.0, 0.999, 0.076039, 7.060434, , , 
1.0, 0.999, 0.095922, 11.344123, , , 
1.0, 0.999, 0.100258, 9.137647, , , 
1.0, 0.999, 0.080736, 6.059184, , , 
1.0, 0.999, 0.112371, 16.108911, , , 
1.0, 0.999, 0.090641, 12.448421, , , 
1.0, 0.999, 0.091548, 5.642676, , , 
1.0, 0.999, 0.090121, 15.243234, , , 
1.0, 0.999, 0.101072, 14.74654, , , 
1.0, 0.999, 0.106505, 6.365098, , , 
1.0, 0.999, 0.08756, 17.855834, , , 
1.0, 0.999, 0.108678, 17.817327, , , 
1.0, 0.999, 0.102112, 16.557061, , , 
1.0, 0.999, 0.108513, 8.466318, , , 
1.0, 0.999, 0.092609, 14.053877, , , 
1.0, 0.999, 0.092557, 5.33547, , , 
1.0, 0.999, 0.083354, 16.694491, , , 
1.0, 0.999, 0.109777, 5.372333, , , 
1.0, 0.999, 0.10021, 8.232422, , , 
1.0, 0.999, 0.092413, 5.215233, , , 
1.0, 0.999, 0.097404, 12.935232, , , 
1.0, 0.999, 0.089658, 13.998063, , , 
1.0, 0.999, 0.121502, 17.639206, 0.32358, 1.3339770750721132, -1.0103970750721132, 1.6575570750721131, 11.222449, 12.128819981595228, -0.9063709815952274, 23.351268981595226, 13.818509557964274
1.8, 1.799, 27.060511, 46.046556, , , 
1.8, 1.799, 0.118072, 29.792665, , , 
1.8, 1.799, 0.099666, 24.338187, , , 
1.8, 1.799, 0.096874, 46.911673, , , 
1.8, 1.799, 0.091089, 42.526864, , , 
1.8, 1.799, 0.097372, 49.5963, , , 
1.8, 1.799, 0.105603, 20.131871, , , 
1.8, 1.799, 0.077658, 45.060638, , , 
1.8, 1.799, 0.092838, 33.910359, , , 
1.8, 1.799, 0.099528, 31.434355, , , 
1.8, 1.799, 0.081267, 24.488244, , , 
1.8, 1.799, 0.089898, 28.639952, , , 
1.8, 1.799, 0.079839, 22.275915, , , 
1.8, 1.799, 0.096902, 32.839902, , , 
1.8, 1.799, 0.098037, 55.757454, , , 
1.8, 1.799, 0.09798, 3.539673, , , 
1.8, 1.799, 0.090814, 27.409945, , , 
1.8, 1.799, 0.096522, 38.591265, , , 
1.8, 1.799, 0.107771, 24.400294, , , 
1.8, 1.799, 0.089996, 45.436525, , , 
1.8, 1.799, 0.094647, 36.708497, , , 
1.8, 1.799, 0.096858, 32.366847, , , 
1.8, 1.799, 0.089126, 28.847268, , , 
1.8, 1.799, 0.067799, 39.217751, , , 
1.8, 1.799, 0.101718, 15.193451, , , 
1.8, 1.799, 0.096893, 38.263047, , , 
1.8, 1.799, 0.084115, 44.113308, , , 
1.8, 1.799, 0.082593, 39.614319, , , 
1.8, 1.799, 0.088935, 28.929121, , , 
1.8, 1.799, 0.090836, 12.894037, , , 
1.8, 1.799, 0.090676, 43.93101, , , 
1.8, 1.799, 0.098036, 31.02203, , , 
1.8, 1.799, 0.089642, 23.005971, , , 
1.8, 1.799, 0.072111, 7.737387, , , 
1.8, 1.799, 0.062472, 16.919789, , , 
1.8, 1.799, 0.082874, 28.058051, , , 
1.8, 1.799, 0.08385, 46.222294, , , 
1.8, 1.799, 0.071286, 23.981254, , , 
1.8, 1.799, 0.085087, 41.721828, , , 
1.8, 1.799, 0.081752, 39.770626, 0.764466, 4.21075158501048, -3.44628558501048, 4.97521758501048, 32.29114, 34.35250421184123, -2.0613642118412256, 66.64364421184122, 48.57651079636999
2.6, 2.599, 91.466639, 111.595849, , , 
2.6, 2.599, 0.130143, 28.605947, , , 
2.6, 2.599, 0.108805, 84.476684, , , 
2.6, 2.599, 0.128506, 97.911564, , , 
2.6, 2.599, 0.124682, 2.847759, , , 
2.6, 2.599, 0.113545, 30.251936, , , 
2.6, 2.599, 0.117568, 40.447727, , , 
2.6, 2.599, 0.135094, 100.943371, , , 
2.6, 2.599, 0.10903, 39.615841, , , 
2.6, 2.599, 0.124374, 11.799182, , , 
2.6, 2.599, 0.138904, 64.259763, , , 
2.6, 2.599, 0.099783, 45.620575, , , 
2.6, 2.599, 0.131406, 76.539185, , , 
2.6, 2.599, 0.116503, 34.928358, , , 
2.6, 2.599, 0.122722, 61.850722, , , 
2.6, 2.599, 0.095738, 47.423101, , , 
2.6, 2.599, 0.09589, 65.464358, , , 
2.6, 2.599, 0.103261, 43.109425, , , 
2.6, 2.599, 0.138881, 85.230982, , , 
2.6, 2.599, 0.111786, 89.814519, , , 
2.6, 2.599, 0.1012, 48.853832, , , 
2.6, 2.599, 0.097753, 57.901272, , , 
2.6, 2.599, 0.096684, 76.981399, , , 
2.6, 2.599, 0.131537, 29.498419, , , 
2.6, 2.599, 0.147301, 91.381091, , , 
2.6, 2.599, 0.156873, 107.277328, , , 
2.6, 2.599, 0.1197, 27.074561, , , 
2.6, 2.599, 0.141489, 88.863061, , , 
2.6, 2.599, 0.138254, 94.377912, , , 
2.6, 2.599, 0.145529, 80.879906, , , 
2.6, 2.599, 0.135538, 49.399841, , , 
2.6, 2.599, 0.140729, 28.48994, , , 
2.6, 2.599, 0.119617, 79.255629, , , 
2.6, 2.599, 0.152836, 109.589058, , , 
2.6, 2.599, 0.119986, 83.461275, , , 
2.6, 2.599, 0.132253, 91.095562, , , 
2.6, 2.599, 0.131292, 7.457771, , , 
2.6, 2.599, 0.098449, 78.218269, , , 
2.6, 2.599, 0.138685, 21.724173, , , 
2.6, 2.599, 0.127037, 81.150077, 2.407133, 14.260944060839282, -11.853811060839282, 16.668077060839284, 62.391661, 69.20444257097766, -6.812781570977658, 131.59610357097765, 106.31916510860944
3.4, 3.398, 163.840575, 127.117425, , , 
3.4, 3.398, 0.125295, 129.328919, , , 
3.4, 3.398, 0.158436, 173.960301, , , 
3.4, 3.398, 0.146271, 147.413037, , , 
3.4, 3.398, 0.154651, 146.949901, , , 
3.4, 3.398, 0.146053, 151.506636, , , 
3.4, 3.398, 0.141413, 142.822768, , , 
3.4, 3.398, 0.141874, 159.375238, , , 
3.4, 3.398, 0.212366, 74.855774, , , 
3.4, 3.398, 0.189429, 142.975409, , , 
3.4, 3.398, 0.209835, 191.875255, , , 
3.4, 3.398, 0.240246, 167.233098, , , 
3.4, 3.398, 0.293185, 157.994181, , , 
3.4, 3.398, 0.16062, 192.070457, , , 
3.4, 3.398, 0.148888, 162.559859, , , 
3.4, 3.398, 0.165983, 156.989841, , , 
3.4, 3.398, 0.143461, 143.423713, , , 
3.4, 3.398, 0.168863, 162.376846, , , 
3.4, 3.398, 0.183066, 143.544595, , , 
3.4, 3.398, 0.184094, 150.47621, , , 
3.4, 3.398, 0.313374, 170.435383, , , 
3.4, 3.398, 0.258839, 142.490843, , , 
3.4, 3.398, 0.148292, 144.585204, , , 
3.4, 3.398, 0.180113, 142.473493, , , 
3.4, 3.398, 0.185126, 142.517076, , , 
3.4, 3.398, 0.158827, 140.742681, , , 
3.4, 3.398, 0.15329, 153.689208, , , 
3.4, 3.398, 0.183117, 190.324765, , , 
3.4, 3.398, 0.234948, 149.213119, , , 
3.4, 3.398, 0.166554, 179.106877, , , 
3.4, 3.398, 0.244839, 147.232356, , , 
3.4, 3.398, 0.244431, 149.182076, , , 
3.4, 3.398, 0.163472, 209.685917, , , 
3.4, 3.398, 0.176112, 147.238333, , , 
3.4, 3.398, 0.166986, 141.645918, , , 
3.4, 3.398, 0.170724, 145.520786, , , 
3.4, 3.398, 0.184232, 144.475989, , , 
3.4, 3.398, 0.166565, 149.556759, , , 
3.4, 3.398, 0.171611, 143.383494, , , 
3.4, 3.398, 0.147217, 153.193607, 4.27431, 25.55108589853365, -21.27677589853365, 29.82539589853365, 152.788562, 154.22242568842836, -1.4338636884283722, 307.01098768842843, 187.9558936203382
4.2, 4.199, 299.213768, 221.69679, , , 
4.2, 4.199, 0.426059, 276.243437, , , 
4.2, 4.199, 0.43096, 217.210093, , , 
4.2, 4.199, 0.587209, 293.819596, , , 
4.2, 4.199, 0.32849, 253.335675, , , 
4.2, 4.199, 0.777441, 241.759104, , , 
4.2, 4.199, 0.346562, 256.59039, , , 
4.2, 4.199, 0.778276, 246.73293, , , 
4.2, 4.199, 0.371569, 220.574578, , , 
4.2, 4.199, 0.346597, 176.635043, , , 
4.2, 4.199, 0.551767, 188.329484, , , 
4.2, 4.199, 0.286075, 213.091477, , , 
4.2, 4.199, 0.33588, 229.55536, , , 
4.2, 4.199, 0.323681, 257.328189, , , 
4.2, 4.199, 0.344698, 194.399534, , , 
4.2, 4.199, 0.510566, 299.654798, , , 
4.2, 4.199, 0.589507, 174.740389, , , 
4.2, 4.199, 0.943604, 274.081386, , , 
4.2, 4.199, 0.278343, 221.39493, , , 
4.2, 4.199, 0.287803, 248.137383, , , 
4.2, 4.199, 0.235839, 219.016991, , , 
4.2, 4.199, 0.247278, 172.647246, , , 
4.2, 4.199, 0.222091, 231.011083, , , 
4.2, 4.199, 0.198955, 159.221976, , , 
4.2, 4.199, 0.305747, 245.05731, , , 
4.2, 4.199, 0.260186, 207.222499, , , 
4.2, 4.199, 0.187716, 171.056922, , , 
4.2, 4.199, 0.245061, 247.477607, , , 
4.2, 4.199, 0.236573, 218.819936, , , 
4.2, 4.199, 0.199289, 186.154688, , , 
4.2, 4.199, 0.210713, 227.874053, , , 
4.2, 4.199, 0.221985, 222.921047, , , 
4.2, 4.199, 0.203052, 239.301128, , , 
4.2, 4.199, 0.188878, 165.80923, , , 
4.2, 4.199, 0.2301, 294.349364, , , 
4.2, 4.199, 0.191942, 208.804561, , , 
4.2, 4.199, 0.31883, 244.139248, , , 
4.2, 4.199, 0.224813, 232.421017, , , 
4.2, 4.199, 0.257371, 151.790209, , , 
4.2, 4.199, 0.21052, 191.595684, 7.816377, 46.66125799577631, -38.84488099577631, 54.47763499577631, 223.550042, 226.48721772494062, -2.937175724940628, 450.03725972494067, 294.34798729469713
5.0, 4.999, 296.117068, 234.663647, , , 
5.0, 4.999, 0.20877, 275.81866, , , 
5.0, 4.999, 0.299866, 235.024357, , , 
5.0, 4.999, 0.33214, 350.333037, , , 
5.0, 4.999, 0.275854, 390.445162, , , 
5.0, 4.999, 0.258943, 348.283413, , , 
5.0, 4.999, 0.282439, 314.868465, , , 
5.0, 4.999, 0.225799, 219.901944, , , 
5.0, 4.999, 0.207976, 251.17712, , , 
5.0, 4.999, 0.267996, 351.221109, , , 
5.0, 4.999, 0.217844, 277.679167, , , 
5.0, 4.999, 0.295425, 362.321758, , , 
5.0, 4.999, 0.469532, 262.751965, , , 
5.0, 4.999, 0.215772, 239.754602, , , 
5.0, 4.999, 0.212884, 207.905323, , , 
5.0, 4.999, 0.239412, 363.501521, , , 
5.0, 4.999, 0.256815, 248.685752, , , 
5.0, 4.999, 0.229516, 235.82854, , , 
5.0, 4.999, 0.240645, 252.832219, , , 
5.0, 4.999, 0.287159, 421.545886, , , 
5.0, 4.999, 0.296537, 279.431781, , , 
5.0, 4.999, 0.259025, 440.485624, , , 
5.0, 4.999, 0.254082, 329.035158, , , 
5.0, 4.999, 0.273638, 216.60729, , , 
5.0, 4.999, 0.216558, 366.070586, , , 
5.0, 4.999, 0.266821, 330.079601, , , 
5.0, 4.999, 0.207994, 334.321811, , , 
5.0, 4.999, 0.367773, 307.383367, , , 
5.0, 4.999, 0.280633, 243.282982, , , 
5.0, 4.999, 0.29338, 212.532278, , , 
5.0, 4.999, 0.298464, 376.707701, , , 
5.0, 4.999, 0.216055, 305.796632, , , 
5.0, 4.999, 0.253237, 355.336103, , , 
5.0, 4.999, 0.256507, 356.340016, , , 
5.0, 4.999, 0.289222, 313.978691, , , 
5.0, 4.999, 0.293978, 290.640156, , , 
5.0, 4.999, 0.248826, 238.191036, , , 
5.0, 4.999, 0.227317, 208.454259, , , 
5.0, 4.999, 0.259212, 317.244402, , , 
5.0, 4.999, 0.260207, 396.574741, 7.661511, 46.189880997539966, -38.52836999753997, 53.85139199753997, 301.575928, 307.9971696748155, -6.421241674815476, 609.5730976748155, 425.8746585708119
5.8, 5.799, 343.949302, 452.733754, , , 
5.8, 5.799, 0.264962, 512.096569, , , 
5.8, 5.799, 0.383394, 427.261496, , , 
5.8, 5.799, 0.256531, 269.956738, , , 
5.8, 5.799, 0.245504, 507.931546, , , 
5.8, 5.799, 0.284062, 476.511444, , , 
5.8, 5.799, 0.359893, 514.707225, , , 
5.8, 5.799, 0.280908, 511.436031, , , 
5.8, 5.799, 0.446356, 246.943899, , , 
5.8, 5.799, 0.269712, 510.644356, , , 
5.8, 5.799, 0.45828, 476.436286, , , 
5.8, 5.799, 0.272091, 441.578988, , , 
5.8, 5.799, 0.415117, 430.533719, , , 
5.8, 5.799, 0.375896, 524.327331, , , 
5.8, 5.799, 0.360764, 461.005666, , , 
5.8, 5.799, 0.315692, 347.868462, , , 
5.8, 5.799, 0.323196, 528.567724, , , 
5.8, 5.799, 0.417502, 457.608276, , , 
5.8, 5.799, 0.26693, 363.04379, , , 
5.8, 5.799, 0.265849, 419.92777, , , 
5.8, 5.799, 0.248799, 422.585579, , , 
5.8, 5.799, 0.362895, 494.290625, , , 
5.8, 5.799, 0.358747, 495.621773, , , 
5.8, 5.799, 0.353844, 495.305593, , , 
5.8, 5.799, 0.292155, 464.918446, , , 
5.8, 5.799, 0.261389, 534.390804, , , 
5.8, 5.799, 0.520154, 484.166366, , , 
5.8, 5.799, 0.27727, 466.48692, , , 
5.8, 5.799, 0.28767, 307.429655, , , 
5.8, 5.799, 0.338881, 489.590851, , , 
5.8, 5.799, 0.370765, 395.312193, , , 
5.8, 5.799, 0.351444, 560.999038, , , 
5.8, 5.799, 0.361676, 453.198048, , , 
5.8, 5.799, 0.292787, 461.570554, , , 
5.8, 5.799, 0.273674, 420.022007, , , 
5.8, 5.799, 0.298263, 510.735064, , , 
5.8, 5.799, 0.415778, 579.244736, , , 
5.8, 5.799, 0.319204, 223.980952, , , 
5.8, 5.799, 0.361006, 251.477622, , , 
5.8, 5.799, 0.332887, 412.309349, 8.922261, 53.64729926357127, -44.72503826357127, 62.56956026357127, 445.118911, 453.1261675527802, -8.00725655278021, 898.2450785527801, 583.0398548628418
6.6, 6.599, 681.093716, 762.034957, , , 
6.6, 6.599, 0.520696, 609.502376, , , 
6.6, 6.599, 0.373513, 529.154377, , , 
6.6, 6.599, 0.294633, 687.469006, , , 
6.6, 6.599, 0.327042, 337.481736, , , 
6.6, 6.599, 0.292704, 503.248768, , , 
6.6, 6.599, 0.298779, 563.321542, , , 
6.6, 6.599, 0.320666, 457.206074, , , 
6.6, 6.599, 0.286475, 547.281368, , , 
6.6, 6.599, 0.290924, 573.776229, , , 
6.6, 6.599, 0.269287, 655.246605, , , 
6.6, 6.599, 0.634176, 697.326364, , , 
6.6, 6.599, 0.343853, 520.544231, , , 
6.6, 6.599, 0.288706, 627.397412, , , 
6.6, 6.599, 0.411339, 597.213223, , , 
6.6, 6.599, 0.359608, 738.429285, , , 
6.6, 6.599, 0.355467, 419.487314, , , 
6.6, 6.599, 0.468471, 710.562206, , , 
6.6, 6.599, 0.289453, 644.848817, , , 
6.6, 6.599, 0.29537, 708.283141, , , 
6.6, 6.599, 0.395551, 633.642248, , , 
6.6, 6.599, 0.277813, 588.48222, , , 
6.6, 6.599, 0.258096, 684.863063, , , 
6.6, 6.599, 0.255484, 622.306451, , , 
6.6, 6.599, 0.362063, 655.772302, , , 
6.6, 6.599, 0.260282, 523.969158, , , 
6.6, 6.599, 0.363011, 818.49413, , , 
6.6, 6.599, 0.286203, 605.26671, , , 
6.6, 6.599, 0.337663, 706.666526, , , 
6.6, 6.599, 0.432017, 365.004723, , , 
6.6, 6.599, 0.367766, 560.275151, , , 
6.6, 6.599, 0.563031, 573.679273, , , 
6.6, 6.599, 0.402635, 402.247317, , , 
6.6, 6.599, 0.36031, 593.745289, , , 
6.6, 6.599, 0.302071, 579.377179, , , 
6.6, 6.599, 0.374316, 579.945661, , , 
6.6, 6.599, 0.331281, 669.00564, , , 
6.6, 6.599, 0.391528, 621.544689, , , 
6.6, 6.599, 0.626454, 771.185872, , , 
6.6, 6.599, 0.360537, 712.307172, 17.378056, 106.27960258417905, -88.90154658417904, 123.65765858417905, 603.939877, 613.1566682684515, -9.216791268451571, 1217.0965452684518, 766.2249467286248
7.4, 7.399, 606.209508, 915.40198, , , 
7.4, 7.399, 0.3807, 670.310964, , , 
7.4, 7.399, 0.934119, 785.964467, , , 
7.4, 7.399, 0.303454, 733.58104, , , 
7.4, 7.399, 0.433746, 684.983786, , , 
7.4, 7.399, 0.334324, 678.625105, , , 
7.4, 7.399, 0.334411, 853.726323, , , 
7.4, 7.399, 0.377091, 811.37319, , , 
7.4, 7.399, 0.338797, 877.996256, , , 
7.4, 7.399, 0.366069, 845.920219, , , 
7.4, 7.399, 0.305386, 714.48709, , , 
7.4, 7.399, 0.338847, 674.251705, , , 
7.4, 7.399, 0.294533, 808.240002, , , 
7.4, 7.399, 0.289347, 964.197823, , , 
7.4, 7.399, 0.491663, 859.173829, , , 
7.4, 7.399, 0.32808, 722.68409, , , 
7.4, 7.399, 0.430728, 924.603839, , , 
7.4, 7.399, 0.274599, 860.352198, , , 
7.4, 7.399, 0.341887, 857.00794, , , 
7.4, 7.399, 0.433041, 940.96515, , , 
7.4, 7.399, 0.401008, 723.627437, , , 
7.4, 7.399, 0.415728, 835.959717, , , 
7.4, 7.399, 0.390956, 725.140091, , , 
7.4, 7.399, 0.401136, 819.265289, , , 
7.4, 7.399, 0.433981, 786.609309, , , 
7.4, 7.399, 0.540176, 839.21963, , , 
7.4, 7.399, 0.458514, 839.582901, , , 
7.4, 7.399, 0.36492, 929.790511, , , 
7.4, 7.399, 0.462984, 802.515311, , , 
7.4, 7.399, 0.28831, 748.133551, , , 
7.4, 7.399, 0.466091, 983.180232, , , 
7.4, 7.399, 0.415189, 946.99636, , , 
7.4, 7.399, 0.457621, 712.556337, , , 
7.4, 7.399, 0.272678, 640.721914, , , 
7.4, 7.399, 0.331392, 730.808446, , , 
7.4, 7.399, 0.330507, 649.299695, , , 
7.4, 7.399, 0.389105, 671.505942, , , 
7.4, 7.399, 0.368876, 579.435047, , , 
7.4, 7.399, 0.286205, 598.332225, , , 
7.4, 7.399, 0.41614, 776.893993, 15.535776, 94.58355606862999, -79.04778006862999, 110.11933206863, 788.085502, 794.6952779349384, -6.609775934938431, 1582.7807799349384, 975.7616467771364
8.2, 8.198, 761.635543, 970.555721, , , 
8.2, 8.198, 0.467378, 889.732054, , , 
8.2, 8.198, 0.35482, 854.266939, , , 
8.2, 8.198, 0.46048, 1005.621358, , , 
8.2, 8.198, 0.393374, 1022.245115, , , 
8.2, 8.198, 0.541124, 932.460419, , , 
8.2, 8.198, 0.462407, 1417.65681, , , 
8.2, 8.198, 0.488272, 1848.575098, , , 
8.2, 8.198, 1.037875, 1876.259883, , , 
8.2, 8.198, 0.763194, 2312.309545, , , 
8.2, 8.198, 0.655397, 2396.056715, , , 
8.2, 8.198, 0.61004, 2468.531669, , , 
8.2, 8.198, 0.830127, 1860.325938, , , 
8.2, 8.198, 0.484532, 2594.618494, , , 
8.2, 8.198, 1.153084, 2491.439594, , , 
8.2, 8.198, 0.444587, 2390.973092, , , 
8.2, 8.198, 0.571114, 1663.921891, , , 
8.2, 8.198, 0.341863, 2375.649547, , , 
8.2, 8.198, 0.583915, 2370.49029, , , 
8.2, 8.198, 0.484798, 2233.833334, , , 
8.2, 8.198, 0.759509, 2470.134607, , , 
8.2, 8.198, 0.566336, 2107.856853, , , 
8.2, 8.198, 0.834348, 2068.332675, , , 
8.2, 8.198, 0.635481, 1963.724112, , , 
8.2, 8.198, 0.429587, 2087.945028, , , 
8.2, 8.198, 0.68906, 2040.323834, , , 
8.2, 8.198, 1.325823, 2286.382838, , , 
8.2, 8.198, 0.987671, 1929.107525, , , 
8.2, 8.198, 0.761329, 2282.238281, , , 
8.2, 8.198, 0.569706, 1639.407483, , , 
8.2, 8.198, 0.836721, 2214.405904, , , 
8.2, 8.198, 0.717275, 2428.255184, , , 
8.2, 8.198, 0.49001, 1785.579732, , , 
8.2, 8.198, 0.437713, 1937.025269, , , 
8.2, 8.198, 0.48304, 1628.850925, , , 
8.2, 8.198, 0.543068, 1569.76919, , , 
