V,E,T(n) std,T(n) fibo,T(n) binary
3050.0, 3049.0, 7.481782, 4.05577, 1.306528
3050.0, 3049.0, 8.302632, 4.216544, 1.472008
3050.0, 3049.0, 8.910497, 4.327246, 1.420872
3050.0, 3049.0, 8.667928, 4.991546, 1.405453
3050.0, 3049.0, 8.548667, 4.180985, 1.322917
3050.0, 3049.0, 8.979969, 4.356995, 1.366096
3050.0, 3049.0, 8.151737, 5.102784, 1.337329
3050.0, 3049.0, 7.947678, 4.3249, 1.48467
3050.0, 3049.0, 9.082858, 5.646566, 1.387731
3050.0, 3049.0, 8.772438, 5.08561, 1.348333
3050.0, 3049.0, 8.261828, 4.630614, 1.425147
3050.0, 3049.0, 9.068339, 5.076776, 1.375736
3050.0, 3049.0, 8.717262, 4.763954, 1.396676
3050.0, 3049.0, 8.524446, 4.883204, 1.324336
3050.0, 3049.0, 8.671399, 5.489346, 1.314684
3050.0, 3049.0, 8.072394, 5.209216, 1.397437
3050.0, 3049.0, 7.805391, 4.338784, 1.313866
3050.0, 3049.0, 7.644342, 4.780402, 1.325082
3050.0, 3049.0, 8.79165, 4.785346, 1.356844
3050.0, 3049.0, 7.377429, 5.133342, 1.261247
3050.0, 3049.0, 8.094816, 5.301885, 1.38297
3050.0, 3049.0, 8.502651, 5.238463, 1.431269
3050.0, 3049.0, 8.04876, 4.956817, 1.349927
3050.0, 3049.0, 0.216028, 4.248059, 1.298732
3250.0, 3249.0, 8.168991, 4.16443, 1.443453
3250.0, 3249.0, 7.778587, 5.402974, 1.632578
3250.0, 3249.0, 8.288897, 5.466624, 1.560139
3250.0, 3249.0, 8.048255, 3.442672, 1.41289
3250.0, 3249.0, 5.535164, 3.083757, 1.41146
3250.0, 3249.0, 5.348589, 3.126783, 0.994381
3250.0, 3249.0, 4.956202, 2.965951, 0.999898
3250.0, 3249.0, 5.054177, 2.853495, 1.486362
3250.0, 3249.0, 5.928602, 3.869751, 1.510003
3250.0, 3249.0, 5.002414, 3.037996, 1.364673
3250.0, 3249.0, 5.384517, 3.377354, 1.603682
3250.0, 3249.0, 5.343813, 3.043392, 1.66353
3250.0, 3249.0, 5.231787, 3.294598, 1.097011
3250.0, 3249.0, 5.517048, 2.954264, 1.507808
3250.0, 3249.0, 5.813968, 2.940166, 1.64107
3250.0, 3249.0, 5.106616, 3.447808, 1.015629
3250.0, 3249.0, 5.48313, 2.876953, 1.439327
3250.0, 3249.0, 5.512316, 2.752804, 1.032651
3250.0, 3249.0, 5.856413, 3.200399, 1.271294
3250.0, 3249.0, 4.949809, 3.472311, 1.000121
3250.0, 3249.0, 5.26967, 3.333823, 1.56148
3250.0, 3249.0, 5.565763, 2.739284, 1.667801
3250.0, 3249.0, 5.611403, 3.32382, 1.196819
3250.0, 3249.0, 5.614902, 3.351927, 1.524967
3250.0, 3249.0, 5.526304, 3.530205, 1.005719
3250.0, 3249.0, 5.546438, 3.20092, 1.028562
3250.0, 3249.0, 5.632618, 3.357091, 1.032044
3250.0, 3249.0, 5.340797, 3.023077, 1.022022
3250.0, 3249.0, 5.354745, 3.225374, 1.022346
3250.0, 3249.0, 5.006009, 3.027731, 1.031464
3250.0, 3249.0, 4.860039, 3.415489, 11.260756
3250.0, 3249.0, 5.592979, 3.024194, 1.302448
3250.0, 3249.0, 5.679278, 2.624299, 1.250556
3250.0, 3249.0, 5.894602, 2.99702, 1.375975
3250.0, 3249.0, 6.377807, 3.49407, 0.873963
3250.0, 3249.0, 6.447523, 2.805505, 1.275875
3250.0, 3249.0, 6.231228, 2.916982, 1.316458
3250.0, 3249.0, 5.710212, 2.405647, 0.769241
3250.0, 3249.0, 5.60396, 2.350947, 0.823641
3250.0, 3249.0, 0.091897, 3.059732, 0.873442
3450.0, 3449.0, 5.992087, 3.55368, 0.941559
3450.0, 3449.0, 6.621524, 3.498797, 1.08874
3450.0, 3449.0, 6.748696, 3.571031, 1.109958
3450.0, 3449.0, 5.801717, 3.660809, 1.060835
3450.0, 3449.0, 6.647601, 3.755855, 1.032693
3450.0, 3449.0, 6.671658, 3.389824, 0.933112
3450.0, 3449.0, 6.179987, 3.0368, 0.979265
3450.0, 3449.0, 6.668674, 4.801128, 1.067322
3450.0, 3449.0, 6.141878, 3.548647, 0.978876
3450.0, 3449.0, 7.207225, 3.6568, 0.944332
3450.0, 3449.0, 6.166076, 3.617417, 0.96088
3450.0, 3449.0, 6.758262, 3.89224, 0.923922
3450.0, 3449.0, 5.942696, 3.898583, 0.95008
3450.0, 3449.0, 6.565183, 3.974318, 0.963487
3450.0, 3449.0, 6.575199, 4.139859, 0.967093
3450.0, 3449.0, 6.534257, 3.069626, 1.038122
3450.0, 3449.0, 6.460913, 3.975557, 0.982405
3450.0, 3449.0, 5.838779, 3.329701, 0.966898
3450.0, 3449.0, 6.28168, 3.441239, 0.935997
3450.0, 3449.0, 6.457802, 3.058016, 1.10988
3450.0, 3449.0, 6.163346, 4.126953, 0.944098
3450.0, 3449.0, 5.873742, 3.475813, 0.987192
3450.0, 3449.0, 5.889788, 3.643887, 0.990921
3450.0, 3449.0, 5.856129, 3.127568, 0.962818
3450.0, 3449.0, 6.140011, 3.675033, 0.947715
3450.0, 3449.0, 6.648512, 3.026112, 0.942226
3450.0, 3449.0, 5.792518, 3.848474, 0.922298
3450.0, 3449.0, 6.667585, 3.263852, 0.947882
3450.0, 3449.0, 6.548458, 4.094655, 1.011472
3450.0, 3449.0, 6.369533, 3.536774, 0.955868
3450.0, 3449.0, 6.416799, 3.528254, 0.936271
3450.0, 3449.0, 6.114874, 3.629978, 1.052668
3450.0, 3449.0, 6.592749, 3.331368, 0.999825
3450.0, 3449.0, 6.632752, 3.787775, 0.954604
3450.0, 3449.0, 6.432541, 2.995157, 1.058346
3450.0, 3449.0, 6.581289, 3.982737, 0.931716
3450.0, 3449.0, 6.703776, 4.13622, 0.952512
3450.0, 3449.0, 6.030301, 4.522458, 1.081976
3450.0, 3449.0, 5.843736, 3.275142, 0.973916
3450.0, 3449.0, 0.1805, 3.630023, 0.916867
3650.0, 3649.0, 7.652965, 3.80583, 1.798411
3650.0, 3649.0, 7.300277, 3.93558, 1.218657
3650.0, 3649.0, 7.849868, 4.005356, 1.213705
3650.0, 3649.0, 7.2201, 3.89968, 1.198818
3650.0, 3649.0, 7.812467, 4.098099, 1.74917
3650.0, 3649.0, 7.680885, 4.027325, 2.042324
3650.0, 3649.0, 7.702929, 3.066357, 1.84923
3650.0, 3649.0, 7.833397, 3.588204, 1.769537
3650.0, 3649.0, 7.737974, 3.585917, 1.736981
3650.0, 3649.0, 8.415752, 3.404354, 1.2114
3650.0, 3649.0, 8.513512, 3.265059, 1.863546
3650.0, 3649.0, 7.411438, 4.00047, 1.780249
3650.0, 3649.0, 7.615506, 3.720508, 2.135992
3650.0, 3649.0, 10.395961, 3.660755, 2.06756
3650.0, 3649.0, 6.911026, 3.620148, 1.770942
3650.0, 3649.0, 7.771533, 3.168104, 1.20718
3650.0, 3649.0, 7.170877, 3.439665, 2.089606
3650.0, 3649.0, 7.862969, 3.274729, 2.016661
3650.0, 3649.0, 6.824762, 3.755327, 1.657636
3650.0, 3649.0, 6.652863, 3.344849, 1.919658
3650.0, 3649.0, 7.484058, 3.562982, 1.655075
3650.0, 3649.0, 6.811542, 3.543341, 1.682717
3650.0, 3649.0, 6.776376, 3.954057, 1.801549
3650.0, 3649.0, 7.420064, 3.592155, 2.102996
3650.0, 3649.0, 7.676094, 3.306507, 2.69963
3650.0, 3649.0, 9.139198, 3.633086, 1.725661
3650.0, 3649.0, 7.617687, 3.250637, 1.75265
3650.0, 3649.0, 7.687358, 3.656475, 2.02243
3650.0, 3649.0, 7.726892, 3.029794, 1.901944
3650.0, 3649.0, 7.563923, 3.270642, 2.297
3650.0, 3649.0, 7.639021, 4.237922, 1.194078
3650.0, 3649.0, 7.275159, 3.44708, 1.410991
3650.0, 3649.0, 7.685234, 3.392093, 1.597008
3650.0, 3649.0, 6.609334, 5.623591, 1.924248
3650.0, 3649.0, 7.977195, 4.802881, 3.247376
3650.0, 3649.0, 6.890794, 4.59171, 1.99673
3650.0, 3649.0, 7.965182, 4.743586, 2.897597
3650.0, 3649.0, 7.41988, 4.421247, 1.61732
3650.0, 3649.0, 7.853456, 4.568697, 2.776477
3650.0, 3649.0, 0.958057, 5.223218, 1.978276
3850.0, 3849.0, 9.043786, 4.619656, 1.927211
3850.0, 3849.0, 8.043299, 4.730083, 2.76413
3850.0, 3849.0, 8.373481, 5.194993, 1.809582
3850.0, 3849.0, 8.701112, 5.283058, 1.926215
3850.0, 3849.0, 8.627587, 5.318404, 1.535146
3850.0, 3849.0, 9.856474, 5.293383, 1.180924
3850.0, 3849.0, 8.137622, 5.115373, 2.06461
3850.0, 3849.0, 7.831317, 4.829312, 2.125886
3850.0, 3849.0, 9.776386, 4.092065, 1.891953
3850.0, 3849.0, 7.838217, 5.006929, 1.203566
3850.0, 3849.0, 8.460448, 4.459911, 1.234837
3850.0, 3849.0, 8.272748, 4.430023, 2.946872
3850.0, 3849.0, 8.343267, 5.00531, 1.221505
3850.0, 3849.0, 8.558694, 6.211866, 1.210022
3850.0, 3849.0, 8.035475, 4.761681, 1.945371
3850.0, 3849.0, 7.921467, 4.468501, 2.003693
3850.0, 3849.0, 8.561854, 5.385879, 2.077287
3850.0, 3849.0, 7.604934, 4.771476, 1.923874
3850.0, 3849.0, 8.304762, 5.71869, 1.195834
3850.0, 3849.0, 8.146072, 4.587036, 1.964732
3850.0, 3849.0, 9.600508, 4.878547, 2.21171
3850.0, 3849.0, 8.382168, 4.597178, 1.845105
3850.0, 3849.0, 7.714695, 5.378434, 1.180208
3850.0, 3849.0, 7.888371, 5.004623, 2.67343
3850.0, 3849.0, 8.489508, 5.273089, 1.20355
3850.0, 3849.0, 8.21219, 5.058249, 1.374515
3850.0, 3849.0, 7.727371, 4.485847, 1.176106
3850.0, 3849.0, 9.569505, 5.064367, 1.356391
3850.0, 3849.0, 7.484905, 5.489848, 2.768047
3850.0, 3849.0, 8.700528, 4.95383, 1.22321
3850.0, 3849.0, 8.772078, 4.424618, 1.721684
3850.0, 3849.0, 8.424248, 5.35627, 14.899447
3850.0, 3849.0, 8.207633, 2.923532, 0.985821
3850.0, 3849.0, 8.233917, 3.541042, 1.63669
3850.0, 3849.0, 8.010693, 3.673458, 2.215775
3850.0, 3849.0, 8.529626, 3.242278, 1.75846
3850.0, 3849.0, 9.061072, 3.433214, 0.946943
3850.0, 3849.0, 7.764837, 3.858139, 1.776096
3850.0, 3849.0, 7.385824, 3.703656, 1.76551
3850.0, 3849.0, 0.084998, 3.72972, 1.844884
