V,E,T(n) std,T(n) fibo,T(n) binary
200.0, 19900.0, 1.994885, 0.758908, 0.134867
200.0, 19900.0, 1.366493, 0.262167, 3.520282
200.0, 19900.0, 2.386704, 4.204836, 2.543167
200.0, 19900.0, 3.640506, 3.014647, 0.528178
200.0, 19900.0, 2.187773, 4.573098, 1.168191
200.0, 19900.0, 0.317289, 1.752403, 0.774534
200.0, 19900.0, 1.8597, 0.093096, 1.040953
200.0, 19900.0, 2.462971, 2.569971, 1.232938
200.0, 19900.0, 1.264811, 2.311029, 1.457115
200.0, 19900.0, 1.644878, 2.051182, 1.608293
200.0, 19900.0, 0.242676, 0.44553, 1.198784
200.0, 19900.0, 1.550804, 0.344801, 0.034713
200.0, 19900.0, 0.978408, 0.091754, 0.904013
200.0, 19900.0, 1.505977, 1.729468, 1.339238
200.0, 19900.0, 1.296271, 1.137178, 1.429667
200.0, 19900.0, 1.708402, 2.50882, 2.299609
200.0, 19900.0, 1.216215, 1.605143, 0.168464
200.0, 19900.0, 0.67218, 1.312752, 0.384592
300.0, 44850.0, 4.73433, 5.08995, 0.420099
300.0, 44850.0, 4.902873, 0.217747, 4.861534
300.0, 44850.0, 5.443713, 4.602441, 1.563913
300.0, 44850.0, 2.323352, 2.419631, 2.498446
300.0, 44850.0, 4.80811, 3.364167, 1.50809
300.0, 44850.0, 3.837785, 5.385016, 2.164991
300.0, 44850.0, 4.332747, 3.456224, 4.749842
300.0, 44850.0, 1.72987, 3.201169, 5.435096
300.0, 44850.0, 2.485514, 3.579594, 6.307458
300.0, 44850.0, 2.26202, 5.134111, 2.384208
300.0, 44850.0, 5.811289, 2.47874, 3.662947
300.0, 44850.0, 5.875231, 2.482537, 3.632175
300.0, 44850.0, 5.322382, 5.970336, 2.86037
300.0, 44850.0, 5.946966, 4.794138, 5.147005
300.0, 44850.0, 2.736358, 5.678907, 1.54467
300.0, 44850.0, 5.364793, 3.114144, 0.954734
300.0, 44850.0, 2.619643, 1.2368, 5.022436
300.0, 44850.0, 2.798673, 3.929691, 3.069486
300.0, 44850.0, 2.187609, 1.48257, 3.036776
300.0, 44850.0, 5.719595, 5.317391, 4.800196
300.0, 44850.0, 5.373211, 104.234482, 3.794373
300.0, 44850.0, 5.453345, 4.280126, 2.437923
300.0, 44850.0, 0.904456, 1.372048, 1.149313
300.0, 44850.0, 1.921041, 3.131237, 3.083175
300.0, 44850.0, 2.151289, 0.291441, 1.643942
300.0, 44850.0, 1.158038, 0.240107, 0.836245
300.0, 44850.0, 2.320415, 1.378787, 2.045211
300.0, 44850.0, 3.157165, 1.387908, 1.719845
300.0, 44850.0, 2.44549, 3.343767, 1.563702
300.0, 44850.0, 0.317261, 3.703589, 3.562221
300.0, 44850.0, 2.300677, 4.052488, 2.338239
300.0, 44850.0, 3.379286, 0.715023, 2.75776
300.0, 44850.0, 2.043535, 2.425891, 2.390037
300.0, 44850.0, 3.966483, 2.005734, 1.65994
300.0, 44850.0, 3.788956, 3.579806, 1.409056
300.0, 44850.0, 1.234224, 2.931555, 1.206315
300.0, 44850.0, 2.034907, 0.185859, 0.874599
300.0, 44850.0, 3.695739, 3.841563, 2.514638
300.0, 44850.0, 3.450344, 3.159117, 1.954903
300.0, 44850.0, 0.196038, 3.176984, 2.072299
400.0, 79800.0, 6.906013, 16.133994, 15.54063
400.0, 79800.0, 13.645152, 16.312696, 5.571076
400.0, 79800.0, 4.516684, 13.768969, 13.521162
400.0, 79800.0, 17.162328, 2.744705, 2.050708
400.0, 79800.0, 1.601947, 3.360984, 2.340876
400.0, 79800.0, 8.866129, 0.615084, 9.264165
400.0, 79800.0, 10.752114, 11.543092, 8.001507
400.0, 79800.0, 11.507023, 8.147696, 11.801754
400.0, 79800.0, 10.558291, 8.220957, 3.710383
400.0, 79800.0, 1.262446, 7.400393, 4.233154
400.0, 79800.0, 4.594588, 9.795495, 9.966567
400.0, 79800.0, 2.535206, 1.32217, 6.499942
400.0, 79800.0, 9.107231, 9.40878, 227.360675
400.0, 79800.0, 7.941284, 1.760874, 9.715038
400.0, 79800.0, 12.32647, 4.126381, 5.197641
400.0, 79800.0, 14.177458, 8.033901, 10.384992
400.0, 79800.0, 4.799979, 9.189277, 4.511232
400.0, 79800.0, 12.876374, 2.094607, 9.646322
400.0, 79800.0, 13.236863, 2.511196, 5.230116
400.0, 79800.0, 14.608789, 10.094281, 2.150111
400.0, 79800.0, 11.937696, 5.559971, 7.942812
400.0, 79800.0, 8.148251, 8.987346, 3.902659
400.0, 79800.0, 13.878888, 4.773394, 9.703833
400.0, 79800.0, 8.049854, 9.915694, 7.135859
400.0, 79800.0, 10.501453, 3.047346, 8.879761
400.0, 79800.0, 7.872005, 10.14816, 10.20145
400.0, 79800.0, 10.976118, 1.861922, 5.920328
400.0, 79800.0, 12.843633, 3.800752, 4.257895
400.0, 79800.0, 9.978932, 1.799266, 6.821726
400.0, 79800.0, 11.962774, 10.135315, 3.176515
400.0, 79800.0, 6.878296, 6.861267, 3.622644
400.0, 79800.0, 9.919821, 6.108372, 7.983048
400.0, 79800.0, 12.469802, 7.348562, 7.174058
400.0, 79800.0, 9.763576, 2.618007, 6.406578
400.0, 79800.0, 14.70975, 9.08639, 9.937505
400.0, 79800.0, 5.070073, 10.387356, 7.184776
400.0, 79800.0, 2.957702, 4.016143, 1.477954
400.0, 79800.0, 13.163531, 7.599735, 9.589071
400.0, 79800.0, 9.138621, 6.636576, 5.749361
400.0, 79800.0, 0.284259, 0.564944, 6.67404
500.0, 124750.0, 2.139285, 4.423696, 7.483433
500.0, 124750.0, 2.057783, 10.412879, 8.836369
500.0, 124750.0, 6.535738, 11.343308, 5.766879
500.0, 124750.0, 1.751156, 8.335694, 10.60113
500.0, 124750.0, 3.859209, 2.087256, 13.219611
500.0, 124750.0, 2.546539, 3.744556, 14.8408
500.0, 124750.0, 5.579798, 6.283525, 9.688378
500.0, 124750.0, 6.047217, 11.633876, 11.301299
500.0, 124750.0, 3.985806, 7.044778, 13.477045
500.0, 124750.0, 2.704509, 13.064204, 12.448192
500.0, 124750.0, 5.858477, 8.556869, 0.706868
500.0, 124750.0, 7.381594, 8.307015, 3.69132
500.0, 124750.0, 10.451764, 12.438355, 7.319662
500.0, 124750.0, 3.87146, 5.949244, 2.392971
500.0, 124750.0, 7.765208, 9.377842, 17.200744
500.0, 124750.0, 4.218275, 10.405283, 4.831846
500.0, 124750.0, 2.130208, 7.327853, 2.366167
500.0, 124750.0, 10.58499, 1.708597, 13.526999
500.0, 124750.0, 3.423178, 10.880262, 5.680961
500.0, 124750.0, 3.857996, 5.851124, 6.022385
500.0, 124750.0, 6.410909, 11.167346, 13.459811
500.0, 124750.0, 4.670107, 5.45364, 2.545523
500.0, 124750.0, 7.693396, 8.317835, 6.310301
500.0, 124750.0, 9.438961, 12.303459, 3.5075
500.0, 124750.0, 4.289097, 7.642879, 0.905575
500.0, 124750.0, 3.374849, 9.088099, 5.359615
500.0, 124750.0, 2.538859, 13.019767, 2.545168
500.0, 124750.0, 2.364142, 10.366963, 8.876613
500.0, 124750.0, 8.209387, 304.189921, 8.346536
500.0, 124750.0, 4.760867, 2.494103, 5.627893
500.0, 124750.0, 9.765926, 3.480851, 8.809963
500.0, 124750.0, 4.29777, 2.567449, 10.36411
500.0, 124750.0, 9.333585, 9.701874, 6.477939
500.0, 124750.0, 10.8831, 9.947357, 0.11595
500.0, 124750.0, 2.571681, 5.619681, 10.579467
500.0, 124750.0, 6.882227, 7.350433, 10.229737
500.0, 124750.0, 8.400922, 9.931672, 5.529697
500.0, 124750.0, 6.025842, 8.839852, 4.677401
500.0, 124750.0, 8.622148, 5.543825, 0.656671
500.0, 124750.0, 2.625739, 4.536311, 2.975156
600.0, 179700.0, 14.282693, 11.01292, 14.853684
600.0, 179700.0, 23.762065, 20.443201, 12.380672
600.0, 179700.0, 42.351088, 2.737883, 31.278731
600.0, 179700.0, 42.054556, 25.055478, 22.940076
600.0, 179700.0, 32.002115, 24.523761, 14.684548
600.0, 179700.0, 26.678593, 12.126363, 3.676035
600.0, 179700.0, 38.524156, 23.57974, 24.958436
600.0, 179700.0, 44.863895, 21.405364, 19.692379
600.0, 179700.0, 32.383935, 8.819058, 36.00963
600.0, 179700.0, 26.464444, 12.3405, 29.282601
600.0, 179700.0, 35.860954, 22.742799, 9.832708
600.0, 179700.0, 19.890674, 24.897582, 10.579883
600.0, 179700.0, 32.443715, 21.590505, 33.301535
600.0, 179700.0, 30.028618, 16.728927, 36.461699
600.0, 179700.0, 22.823472, 345.075304, 14.874605
600.0, 179700.0, 24.576203, 19.155316, 19.811869
600.0, 179700.0, 16.465097, 21.471175, 17.815405
600.0, 179700.0, 7.088609, 6.122285, 21.063142
600.0, 179700.0, 23.641873, 16.984343, 14.67678
600.0, 179700.0, 20.244104, 8.44102, 9.803899
600.0, 179700.0, 27.588702, 16.4131, 8.536714
600.0, 179700.0, 27.477242, 25.711757, 13.54124
600.0, 179700.0, 13.386311, 17.179352, 13.519113
600.0, 179700.0, 25.847469, 17.658827, 16.063344
600.0, 179700.0, 27.740943, 18.521888, 12.36498
600.0, 179700.0, 11.21507, 20.9745, 15.630604
600.0, 179700.0, 19.279359, 15.656628, 17.8619
600.0, 179700.0, 14.923827, 25.019654, 6.123487
600.0, 179700.0, 19.764817, 8.577878, 7.950122
600.0, 179700.0, 27.297255, 8.687152, 6.510642
600.0, 179700.0, 9.849696, 22.231403, 19.383679
600.0, 179700.0, 19.854805, 15.419306, 8.677887
600.0, 179700.0, 14.841402, 15.538306, 19.662947
600.0, 179700.0, 25.04684, 23.174797, 17.35341
600.0, 179700.0, 26.08402, 7.340621, 11.012222
600.0, 179700.0, 2.358937, 12.470849, 12.351441
600.0, 179700.0, 9.571952, 17.024343, 2.547965
600.0, 179700.0, 78.716216, 14.955104, 11.186028
600.0, 179700.0, 16.037168, 17.121298, 14.809178
600.0, 179700.0, 3.659152, 24.981218, 16.741007
700.0, 244650.0, 15.125118, 7.156762, 7.848107
700.0, 244650.0, 15.43112, 20.910071, 21.701159
700.0, 244650.0, 3.920092, 14.76283, 25.397386
700.0, 244650.0, 15.743953, 15.615396, 8.656425
700.0, 244650.0, 14.010993, 13.047949, 22.550046
700.0, 244650.0, 18.23994, 19.081575, 17.088536
700.0, 244650.0, 20.391462, 8.999913, 11.577683
700.0, 244650.0, 3.508862, 0.829128, 27.718762
700.0, 244650.0, 10.855346, 10.285566, 23.344781
700.0, 244650.0, 20.107728, 16.645772, 261.915969
700.0, 244650.0, 17.440119, 1.645986, 8.064936
700.0, 244650.0, 21.490272, 22.788867, 15.044815
700.0, 244650.0, 23.557439, 30.759262, 21.902275
700.0, 244650.0, 7.9917, 21.919994, 8.227474
700.0, 244650.0, 21.70667, 14.784173, 20.539317
700.0, 244650.0, 23.115848, 4.179242, 15.618841
700.0, 244650.0, 9.715767, 20.529501, 7.105264
700.0, 244650.0, 19.28426, 5.03822, 20.698998
700.0, 244650.0, 7.223045, 3.101772, 11.494379
700.0, 244650.0, 10.7563, 13.509431, 1.432238
700.0, 244650.0, 14.766922, 10.030413, 15.996719
700.0, 244650.0, 9.894884, 8.263328, 1.429011
700.0, 244650.0, 14.50934, 19.715487, 20.749398
700.0, 244650.0, 5.598359, 5.619624, 16.131826
700.0, 244650.0, 10.65486, 4.988386, 18.128108
700.0, 244650.0, 21.798871, 9.689053, 8.34646
700.0, 244650.0, 19.215824, 11.907682, 11.557475
700.0, 244650.0, 7.554207, 9.826305, 9.947525
700.0, 244650.0, 4.206232, 6.529828, 7.346578
700.0, 244650.0, 1233.009165, 4.207424, 17.416599
700.0, 244650.0, 7.757934, 9.948663, 15.772475
700.0, 244650.0, 14.363378, 20.555927, 13.602488
700.0, 244650.0, 12.90265, 14.790134, 22.096149
700.0, 244650.0, 10.065427, 12.789041, 20.831441
700.0, 244650.0, 21.492395, 16.307768, 15.733755
700.0, 244650.0, 15.978022, 6.031734, 9.730514
700.0, 244650.0, 8.39364, 12.005215, 1.180163
700.0, 244650.0, 7.942738, 18.652122, 18.701078
700.0, 244650.0, 15.246209, 19.840625, 11.947937
700.0, 244650.0, 6.995343, 14.5119, 16.785857
800.0, 319600.0, 15.951121, 7.27892, 46.17903
800.0, 319600.0, 12.425898, 9.415381, 16.269107
800.0, 319600.0, 12.712209, 25.894034, 22.18016
800.0, 319600.0, 4.612379, 3.700036, 0.843497
800.0, 319600.0, 11.483753, 9.319829, 12.282089
800.0, 319600.0, 8.967015, 28.870352, 44.79082
800.0, 319600.0, 6.035116, 24.562498, 7.817433
800.0, 319600.0, 29.671439, 13.489203, 7.13892
800.0, 319600.0, 119.906414, 13.980844, 3.407533
800.0, 319600.0, 9.93785, 23.144239, 24.040943
800.0, 319600.0, 18.678918, 18.402411, 1.218193
800.0, 319600.0, 10.313345, 4.676098, 1.935166
800.0, 319600.0, 26.424382, 24.167776, 16.245748
800.0, 319600.0, 32.149493, 12.158836, 5.599282
800.0, 319600.0, 22.624984, 26.378237, 2.851472
800.0, 319600.0, 24.151638, 22.831653, 7.260034
800.0, 319600.0, 13.326941, 8.309078, 25.725454
800.0, 319600.0, 8.197697, 22.978332, 5.441493
800.0, 319600.0, 13.402324, 19.795556, 2.02186
800.0, 319600.0, 28.242961, 23.638981, 3.544675
800.0, 319600.0, 21.845018, 23.312852, 18.503631
800.0, 319600.0, 7.200346, 28.837279, 3.402379
800.0, 319600.0, 28.146245, 15.832642, 29.188492
800.0, 319600.0, 23.519607, 81.28848, 20.059488
800.0, 319600.0, 28.187989, 19.32484, 24.777574
800.0, 319600.0, 26.293753, 24.009709, 8.767313
800.0, 319600.0, 27.967903, 2.074658, 10.377104
800.0, 319600.0, 7.869512, 4.698067, 10.580066
800.0, 319600.0, 29.320698, 12.558699, 9.629355
800.0, 319600.0, 10.799869, 25.128202, 16.867836
800.0, 319600.0, 31.292674, 29.185695, 28.994074
800.0, 319600.0, 29.359952, 6.620455, 27.600536
800.0, 319600.0, 13.475418, 24.637922, 22.345268
800.0, 319600.0, 17.150181, 26.407672, 24.072209
800.0, 319600.0, 9.7374, 11.168582, 29.23018
800.0, 319600.0, 17.185957, 22.646346, 15.430029
800.0, 319600.0, 14.710965, 28.341036, 16.309765
800.0, 319600.0, 17.041381, 11.499475, 29.559595
800.0, 319600.0, 4.537562, 22.012188, 10.968227
800.0, 319600.0, 26.897099, 5.395821, 16.747073
900.0, 404550.0, 35.683809, 21.282086, 32.895161
900.0, 404550.0, 26.310384, 37.326131, 4.354295
900.0, 404550.0, 19.158566, 8.146731, 50.564126
900.0, 404550.0, 21.910542, 35.561248, 11.987794
900.0, 404550.0, 39.858762, 27.329131, 0.888859
900.0, 404550.0, 39.420374, 36.87314, 7.873495
900.0, 404550.0, 19.453947, 34.972268, 50.650714
900.0, 404550.0, 233.71907, 8.278999, 11.152214
900.0, 404550.0, 15.569468, 11.415473, 35.690963
900.0, 404550.0, 50.749484, 37.130969, 41.93679
900.0, 404550.0, 17.018966, 32.802367, 42.355634
900.0, 404550.0, 22.011773, 43.853466, 33.403673
900.0, 404550.0, 51.287644, 37.000949, 36.946615
900.0, 404550.0, 51.393983, 26.929782, 35.714767
900.0, 404550.0, 39.717383, 34.690803, 24.86052
900.0, 404550.0, 16.210069, 13.910019, 38.054628
900.0, 404550.0, 51.582138, 4.572556, 24.688307
900.0, 404550.0, 22.501423, 36.303801, 91.65641
900.0, 404550.0, 27.294089, 19.209358, 19.049081
900.0, 404550.0, 46.271272, 32.042758, 25.066219
900.0, 404550.0, 32.782373, 18.07275, 41.938822
900.0, 404550.0, 49.670835, 29.777245, 28.751171
900.0, 404550.0, 39.708793, 14.58095, 38.488038
900.0, 404550.0, 43.598295, 38.78822, 3.561171
900.0, 404550.0, 41.331962, 41.949731, 46.006858
900.0, 404550.0, 35.250954, 7.00576, 43.99047
900.0, 404550.0, 28.615015, 32.690489, 15.781249
900.0, 404550.0, 16.846021, 26.362827, 24.312388
900.0, 404550.0, 16.726556, 40.175533, 60.655862
900.0, 404550.0, 17.346179, 30.912499, 4.595266
900.0, 404550.0, 46.662936, 21.940836, 58.424042
900.0, 404550.0, 19.672627, 20.945522, 31.171353
900.0, 404550.0, 25.514559, 37.721876, 17.289391
900.0, 404550.0, 50.128702, 39.147174, 20.814412
900.0, 404550.0, 42.771762, 24.0746, 43.152214
900.0, 404550.0, 32.259451, 13.759454, 35.958551
900.0, 404550.0, 25.607723, 42.827857, 14.743146
900.0, 404550.0, 29.314436, 30.750745, 40.835086
900.0, 404550.0, 49.786097, 39.230744, 43.460371
