|V|*[1000],|E|*[1000],T(n) std,T(n) fibo,T(n) binary,Theo. T(n),stdErwartungswert,stdStandardabweichung,stdErw.-StdAbw.,stdErw.+StdAbw.,std Q_.25,std Q_.5,std Q_.75,std a,std b,std |[Q_.25 Q_.75]|,std |[a b]|,fiboErwartungswert,fiboStandardabweichung,fiboErw.-StdAbw.,fiboErw.+StdAbw.,fibo Q_.25,fibo Q_.5,fibo Q_.75,fibo a,fibo b,fibo |[Q_.25 Q_.75]|,fibo |[a b]|,binaryErwartungswert,binaryStandardabweichung,binaryErw.-StdAbw.,binaryErw.+StdAbw.,binary Q_.25,binary Q_.5,binary Q_.75,binary a,binary b,binary |[Q_.25 Q_.75]|,binary |[a b]|
0.022, 0.231, 0.320822, 0.191033, 0.337851, , , 
0.022, 0.231, 0.320603, 0.478524, 0.419753, , , 
0.022, 0.231, 0.095445, 0.455068, 6.627875, , , 
0.022, 0.231, 0.462749, 0.88622, 0.374456, , , 
0.022, 0.231, 0.109348, 3.310894, 0.243891, , , 
0.022, 0.231, 0.173279, 0.669132, 0.64983, , , 
0.022, 0.231, 0.075616, 0.496474, 0.365262, , , 
0.022, 0.231, 0.173053, 0.443075, 0.638576, , , 
0.022, 0.231, 0.180324, 0.311019, 0.596593, , , 
0.022, 0.231, 0.841548, 0.516815, 0.303021, , , 
0.022, 0.231, 0.184813, 1.064547, 0.47155, , , 
0.022, 0.231, 0.202139, 0.408635, 0.363104, , , 
0.022, 0.231, 0.341157, 0.239266, 0.274819, , , 
0.022, 0.231, 0.202065, 0.256886, 0.400644, , , 
0.022, 0.231, 3.666053, 0.374649, 0.224205, , , 
0.022, 0.231, 0.264249, 0.249937, 0.095346, , , 
0.022, 0.231, 0.185771, 0.259088, 0.305968, , , 
