V,E,T(n) std,T(n) fibo,T(n) binary
552.0, 551.0, 0.387523, 0.671765, 0.218027
552.0, 551.0, 0.367411, 0.756086, 0.280361
552.0, 551.0, 0.439949, 0.734704, 0.258168
552.0, 551.0, 0.480826, 0.747924, 0.214546
552.0, 551.0, 0.374846, 0.678184, 0.231504
552.0, 551.0, 0.414087, 0.637333, 0.20247
552.0, 551.0, 0.414256, 0.677964, 0.198138
552.0, 551.0, 0.361846, 0.700765, 0.199841
552.0, 551.0, 0.373858, 0.721745, 0.243802
552.0, 551.0, 0.42549, 0.587092, 0.210977
552.0, 551.0, 0.339681, 0.685307, 0.23748
552.0, 551.0, 0.392114, 0.564384, 0.193391
552.0, 551.0, 0.39592, 0.606243, 0.225684
552.0, 551.0, 0.364272, 0.627471, 0.198695
552.0, 551.0, 0.4063, 0.55023, 0.180796
552.0, 551.0, 0.340685, 0.677934, 0.197427
552.0, 551.0, 0.341988, 0.544401, 0.227907
552.0, 551.0, 0.384392, 0.638282, 0.225723
552.0, 551.0, 0.356479, 0.552105, 0.192613
552.0, 551.0, 0.374168, 0.633122, 0.216444
552.0, 551.0, 0.359556, 0.617526, 0.225101
552.0, 551.0, 0.368379, 0.631887, 0.183738
552.0, 551.0, 0.01916, 0.626689, 0.21478
562.0, 561.0, 0.427822, 0.603391, 0.251262
562.0, 561.0, 0.355618, 0.570041, 0.18892
562.0, 561.0, 0.510118, 0.626653, 0.189423
562.0, 561.0, 0.354073, 0.621784, 0.217955
562.0, 561.0, 0.372493, 0.660438, 0.191327
562.0, 561.0, 0.367653, 0.574421, 0.189646
562.0, 561.0, 0.364981, 0.638659, 0.224745
562.0, 561.0, 0.407447, 0.641225, 0.207413
562.0, 561.0, 0.391611, 0.574648, 0.191791
562.0, 561.0, 0.404984, 0.637084, 0.185308
562.0, 561.0, 0.385066, 0.56343, 0.21318
562.0, 561.0, 0.401338, 0.521644, 0.229307
562.0, 561.0, 0.416051, 0.601715, 0.229687
562.0, 561.0, 0.41084, 0.660665, 0.189691
562.0, 561.0, 0.373225, 0.551456, 0.216351
562.0, 561.0, 0.402141, 0.652782, 0.198155
562.0, 561.0, 0.362638, 0.515131, 0.189567
562.0, 561.0, 0.404042, 0.637082, 0.183953
562.0, 561.0, 0.366233, 0.58399, 0.202611
562.0, 561.0, 0.436677, 0.591709, 0.239141
562.0, 561.0, 0.383137, 0.595984, 0.190618
562.0, 561.0, 0.386189, 0.61315, 0.186081
562.0, 561.0, 0.432717, 0.642251, 0.198973
562.0, 561.0, 0.372129, 0.568145, 0.22536
562.0, 561.0, 0.408429, 0.51856, 0.336994
562.0, 561.0, 0.381856, 0.506353, 0.213726
562.0, 561.0, 0.417785, 0.546047, 0.206421
562.0, 561.0, 0.38389, 0.599771, 0.199962
562.0, 561.0, 0.406464, 0.595362, 0.219326
562.0, 561.0, 0.372485, 0.603549, 0.20765
562.0, 561.0, 0.390209, 0.638636, 0.19964
562.0, 561.0, 0.400991, 0.574205, 0.223497
562.0, 561.0, 0.348875, 0.57051, 0.202558
562.0, 561.0, 0.373478, 0.518218, 0.215937
562.0, 561.0, 0.407665, 0.621917, 0.230963
562.0, 561.0, 0.386886, 0.50272, 0.183519
562.0, 561.0, 0.393235, 0.495654, 0.18386
562.0, 561.0, 0.369784, 0.578893, 0.213484
562.0, 561.0, 0.38676, 0.523696, 0.231414
562.0, 561.0, 0.022964, 0.58125, 0.180119
572.0, 571.0, 0.374162, 0.721042, 0.189553
572.0, 571.0, 0.424295, 0.718522, 0.178194
572.0, 571.0, 0.355351, 0.722473, 0.211544
572.0, 571.0, 0.41082, 0.623851, 0.174575
572.0, 571.0, 0.398699, 0.732403, 0.173398
572.0, 571.0, 0.429347, 0.677883, 0.174423
572.0, 571.0, 0.412667, 0.680162, 0.179934
572.0, 571.0, 0.425908, 0.6558, 0.169611
572.0, 571.0, 0.434217, 0.64215, 0.177527
572.0, 571.0, 0.400786, 0.61992, 0.169645
572.0, 571.0, 0.39091, 0.65658, 0.178868
572.0, 571.0, 0.370215, 0.700235, 0.172408
572.0, 571.0, 0.403462, 0.648553, 0.17925
572.0, 571.0, 0.437052, 0.676941, 0.174703
572.0, 571.0, 0.401908, 0.677008, 0.194009
572.0, 571.0, 0.415356, 0.620925, 0.175182
572.0, 571.0, 0.367533, 0.738243, 0.173012
572.0, 571.0, 0.430208, 0.767598, 0.175071
572.0, 571.0, 0.392422, 0.598831, 0.179237
572.0, 571.0, 0.408196, 0.696332, 0.168838
572.0, 571.0, 0.370784, 0.644974, 0.171097
572.0, 571.0, 0.407729, 0.748887, 0.187045
572.0, 571.0, 0.399133, 0.723877, 0.170953
572.0, 571.0, 0.394914, 0.614567, 0.172122
572.0, 571.0, 0.370145, 0.709357, 0.184908
572.0, 571.0, 0.436257, 0.636275, 0.170564
572.0, 571.0, 0.371107, 0.618903, 0.187874
572.0, 571.0, 0.37933, 0.752378, 0.171148
572.0, 571.0, 0.414408, 0.62051, 0.176885
572.0, 571.0, 0.41816, 0.78309, 0.208779
572.0, 571.0, 0.401288, 0.668707, 0.195105
572.0, 571.0, 0.448489, 0.84354, 0.208615
572.0, 571.0, 0.390485, 0.873207, 0.24965
572.0, 571.0, 0.452986, 0.604578, 0.135962
572.0, 571.0, 0.244205, 0.71443, 0.212973
572.0, 571.0, 0.370114, 0.760754, 0.20826
572.0, 571.0, 0.409959, 0.779307, 0.191922
572.0, 571.0, 0.36878, 0.705046, 0.18399
572.0, 571.0, 0.437185, 0.753188, 0.173979
572.0, 571.0, 0.085338, 0.593981, 0.167147
582.0, 581.0, 0.374744, 0.572291, 0.221039
582.0, 581.0, 0.384614, 0.694577, 0.239163
582.0, 581.0, 0.405038, 0.606555, 0.205347
582.0, 581.0, 0.410511, 0.629601, 0.216567
582.0, 581.0, 0.409011, 0.648969, 0.242965
582.0, 581.0, 0.384326, 0.669866, 0.256831
582.0, 581.0, 0.397286, 0.618294, 0.250668
582.0, 581.0, 0.37572, 0.594682, 0.197844
582.0, 581.0, 0.398268, 0.621114, 0.246457
582.0, 581.0, 0.423974, 0.6466, 0.2103
582.0, 581.0, 0.416528, 0.598825, 0.242866
582.0, 581.0, 0.427664, 0.701062, 0.237141
582.0, 581.0, 0.426581, 0.627717, 0.194578
582.0, 581.0, 0.444913, 0.537016, 0.250422
582.0, 581.0, 0.414315, 0.634978, 0.19725
582.0, 581.0, 0.375744, 0.599707, 0.206293
582.0, 581.0, 0.428802, 0.661692, 0.246474
582.0, 581.0, 0.375728, 0.748696, 0.235016
582.0, 581.0, 0.449907, 0.708402, 0.275958
582.0, 581.0, 0.435559, 0.586044, 0.228724
582.0, 581.0, 0.425039, 0.666072, 0.25871
582.0, 581.0, 0.441027, 0.614807, 0.255363
582.0, 581.0, 0.384884, 0.544677, 0.268922
582.0, 581.0, 0.407911, 0.532717, 0.245811
582.0, 581.0, 0.403336, 0.531761, 0.245621
582.0, 581.0, 0.377084, 0.565255, 0.267481
582.0, 581.0, 0.424665, 0.522969, 0.264168
582.0, 581.0, 0.432434, 0.655613, 0.282114
582.0, 581.0, 0.358113, 0.62028, 0.295177
582.0, 581.0, 0.370475, 0.601221, 0.312771
582.0, 581.0, 0.418192, 0.639222, 0.258768
582.0, 581.0, 0.414541, 0.527314, 0.254574
582.0, 581.0, 0.398212, 0.598789, 0.259322
582.0, 581.0, 0.415359, 0.571828, 0.271468
582.0, 581.0, 0.443458, 0.601727, 0.276541
582.0, 581.0, 0.403982, 0.620443, 0.271037
582.0, 581.0, 0.386299, 0.613622, 0.257706
582.0, 581.0, 0.555012, 0.611158, 0.27293
582.0, 581.0, 0.438249, 0.624195, 0.251396
582.0, 581.0, 0.032511, 0.696979, 0.258392
592.0, 591.0, 0.385199, 0.593812, 0.214419
592.0, 591.0, 0.40402, 0.648091, 0.22457
592.0, 591.0, 0.402457, 0.560827, 0.221138
592.0, 591.0, 0.399504, 0.560736, 0.225586
592.0, 591.0, 0.436418, 0.593884, 0.225457
592.0, 591.0, 0.456513, 0.55831, 0.231724
592.0, 591.0, 0.412722, 0.553987, 0.223944
592.0, 591.0, 0.46837, 0.571679, 0.230275
592.0, 591.0, 0.42912, 0.599444, 0.228314
592.0, 591.0, 0.405685, 0.629574, 0.230226
592.0, 591.0, 0.411668, 0.600529, 0.227716
592.0, 591.0, 0.413176, 0.625793, 0.224145
592.0, 591.0, 0.402901, 0.582091, 0.224761
592.0, 591.0, 0.408241, 0.59239, 0.220708
592.0, 591.0, 0.391566, 0.588066, 0.219433
592.0, 591.0, 0.419448, 0.563523, 0.221529
592.0, 591.0, 0.431273, 0.565641, 0.213997
592.0, 591.0, 0.441667, 0.638904, 0.22912
592.0, 591.0, 0.401543, 0.643517, 0.221913
592.0, 591.0, 0.443475, 0.652165, 0.231717
592.0, 591.0, 0.493414, 0.612567, 0.229489
592.0, 591.0, 0.413304, 0.65025, 0.227658
592.0, 591.0, 0.455194, 0.654718, 0.263559
592.0, 591.0, 0.431641, 0.653376, 0.228224
592.0, 591.0, 0.3888, 0.565148, 0.224129
592.0, 591.0, 0.408138, 0.55036, 0.222651
592.0, 591.0, 0.427248, 0.643024, 0.226887
592.0, 591.0, 0.401555, 0.640844, 0.221372
592.0, 591.0, 0.381908, 0.571222, 0.216231
592.0, 591.0, 0.461825, 0.653684, 0.224138
592.0, 591.0, 0.392006, 0.647416, 0.221087
592.0, 591.0, 0.429486, 0.568155, 0.226271
592.0, 591.0, 0.409859, 0.614594, 0.216824
592.0, 591.0, 0.446259, 0.666772, 0.230579
592.0, 591.0, 0.400728, 0.660547, 0.222019
592.0, 591.0, 0.409139, 0.65088, 0.235381
592.0, 591.0, 0.402348, 0.656991, 0.228621
592.0, 591.0, 0.427256, 0.650851, 0.204525
592.0, 591.0, 0.434149, 0.636356, 0.22057
592.0, 591.0, 0.029382, 0.605772, 0.226074
602.0, 601.0, 0.43684, 0.612911, 0.23194
602.0, 601.0, 0.428753, 0.574858, 0.232647
602.0, 601.0, 0.40828, 0.646182, 0.236597
602.0, 601.0, 0.425453, 0.790187, 0.195693
602.0, 601.0, 0.402953, 0.704559, 0.227918
602.0, 601.0, 0.497457, 0.766124, 0.224752
602.0, 601.0, 0.473054, 0.83699, 0.289622
602.0, 601.0, 0.429066, 0.535182, 0.141323
602.0, 601.0, 0.324499, 0.67399, 0.236567
602.0, 601.0, 0.449455, 0.700745, 0.228948
602.0, 601.0, 0.429221, 0.845111, 0.250847
602.0, 601.0, 0.427855, 0.707832, 0.219905
602.0, 601.0, 0.429428, 0.62679, 0.159177
602.0, 601.0, 0.254431, 0.476807, 0.185524
602.0, 601.0, 0.279355, 0.647776, 0.296166
602.0, 601.0, 0.426476, 0.780757, 0.226136
602.0, 601.0, 0.458526, 0.84283, 0.229359
602.0, 601.0, 0.415835, 0.804231, 0.189933
602.0, 601.0, 0.375635, 0.76441, 0.163262
602.0, 601.0, 0.333113, 0.76964, 0.207672
602.0, 601.0, 0.332503, 0.551643, 0.222238
602.0, 601.0, 0.373389, 0.804757, 0.199037
602.0, 601.0, 0.378143, 0.707557, 0.194961
602.0, 601.0, 0.364674, 0.664058, 0.177506
602.0, 601.0, 0.357049, 0.733532, 0.173551
602.0, 601.0, 0.322196, 0.631686, 0.190839
602.0, 601.0, 0.349274, 0.6428, 0.203295
602.0, 601.0, 0.301107, 0.637167, 0.146979
602.0, 601.0, 0.308476, 0.580923, 0.177345
602.0, 601.0, 0.423279, 0.771569, 0.134928
602.0, 601.0, 0.315835, 0.646052, 0.201803
602.0, 601.0, 0.29702, 0.61664, 0.140859
602.0, 601.0, 0.359884, 0.619333, 0.185062
602.0, 601.0, 0.32501, 0.696033, 0.21745
602.0, 601.0, 0.313021, 0.656736, 0.19981
602.0, 601.0, 0.299365, 0.772664, 0.137648
602.0, 601.0, 0.300423, 0.668349, 0.218335
602.0, 601.0, 0.326371, 1.312443, 0.145613
602.0, 601.0, 0.365266, 0.616338, 0.162565
602.0, 601.0, 0.073357, 0.65634, 0.198082
612.0, 611.0, 0.276099, 0.809633, 0.22164
612.0, 611.0, 0.343711, 0.75346, 0.157474
612.0, 611.0, 0.305068, 0.792696, 0.201841
612.0, 611.0, 0.293523, 0.766179, 0.225648
612.0, 611.0, 0.359516, 0.666994, 0.371888
612.0, 611.0, 0.280617, 0.468227, 0.166744
612.0, 611.0, 0.255931, 0.419866, 0.167152
612.0, 611.0, 0.327363, 0.733198, 0.160575
612.0, 611.0, 0.313489, 0.812211, 0.243443
612.0, 611.0, 0.338271, 0.730038, 0.213043
612.0, 611.0, 0.389263, 0.663531, 0.154778
612.0, 611.0, 0.30843, 0.650623, 0.243739
612.0, 611.0, 0.328484, 0.802321, 0.189032
612.0, 611.0, 0.330911, 0.719816, 0.188611
612.0, 611.0, 0.338348, 0.738337, 0.162016
612.0, 611.0, 0.344085, 0.695309, 0.192163
612.0, 611.0, 0.335741, 0.708103, 0.187759
612.0, 611.0, 0.373697, 0.777282, 0.154224
612.0, 611.0, 0.348627, 0.745752, 0.158417
612.0, 611.0, 0.305804, 0.695992, 0.171183
612.0, 611.0, 0.322312, 0.704879, 0.190553
612.0, 611.0, 0.389646, 0.776174, 0.167244
612.0, 611.0, 0.333688, 0.740145, 0.175803
612.0, 611.0, 0.365607, 0.722468, 0.164059
612.0, 611.0, 0.314385, 0.807039, 0.156401
612.0, 611.0, 0.294051, 3.011821, 0.179037
612.0, 611.0, 0.261277, 0.534238, 0.224922
612.0, 611.0, 0.410341, 0.67923, 0.183689
612.0, 611.0, 0.370296, 0.694817, 0.13043
612.0, 611.0, 0.324678, 0.60881, 0.171054
612.0, 611.0, 0.28613, 0.632496, 0.151294
612.0, 611.0, 0.336461, 0.732193, 0.18475
612.0, 611.0, 0.346915, 0.54972, 0.206496
612.0, 611.0, 0.286486, 0.663658, 0.189034
612.0, 611.0, 0.329979, 0.668737, 0.1553
612.0, 611.0, 0.349874, 0.713303, 0.161985
612.0, 611.0, 0.310075, 0.704785, 0.131333
612.0, 611.0, 0.337757, 0.693704, 0.18357
612.0, 611.0, 0.332458, 0.626077, 0.161877
612.0, 611.0, 0.053113, 0.46231, 0.151567
622.0, 621.0, 0.271837, 0.432106, 0.174147
622.0, 621.0, 0.246916, 0.550255, 0.185791
622.0, 621.0, 0.254548, 0.480758, 0.175545
622.0, 621.0, 0.299154, 0.658735, 0.177213
622.0, 621.0, 0.430005, 0.44141, 0.174859
622.0, 621.0, 0.264124, 0.483028, 0.231309
622.0, 621.0, 0.355307, 0.508399, 0.184087
622.0, 621.0, 0.264789, 0.490594, 0.175759
622.0, 621.0, 0.253934, 0.471411, 0.201619
622.0, 621.0, 0.278694, 0.555719, 0.173056
622.0, 621.0, 0.275635, 0.499075, 0.178806
622.0, 621.0, 0.247054, 0.499115, 0.185973
622.0, 621.0, 0.247758, 0.505782, 0.193758
622.0, 621.0, 0.267767, 0.509686, 0.1725
622.0, 621.0, 0.293915, 0.755526, 0.308738
622.0, 621.0, 0.403086, 0.702041, 0.178612
622.0, 621.0, 0.447628, 0.641976, 0.193817
622.0, 621.0, 0.3607, 0.730787, 0.204336
622.0, 621.0, 0.36397, 0.73305, 0.177635
622.0, 621.0, 0.334105, 0.736732, 0.199146
622.0, 621.0, 0.779738, 0.779069, 0.300081
622.0, 621.0, 0.491246, 0.647508, 0.330236
622.0, 621.0, 0.444708, 0.698776, 0.32512
622.0, 621.0, 0.455677, 0.676561, 0.283481
622.0, 621.0, 0.466193, 0.64877, 0.302867
622.0, 621.0, 0.425137, 0.597969, 0.27362
622.0, 621.0, 0.435553, 0.671954, 0.299781
622.0, 621.0, 0.404698, 0.656615, 0.308359
622.0, 621.0, 0.446935, 0.590888, 0.303483
622.0, 621.0, 0.41158, 0.707861, 0.294266
622.0, 621.0, 0.460286, 0.596031, 0.308595
622.0, 621.0, 0.422522, 0.69292, 0.289906
622.0, 621.0, 0.451953, 0.594006, 0.296359
622.0, 621.0, 0.397063, 0.613332, 0.282541
622.0, 621.0, 0.434758, 0.724989, 0.308315
622.0, 621.0, 0.401634, 0.633649, 0.285431
622.0, 621.0, 0.447199, 0.621306, 0.300832
622.0, 621.0, 0.433569, 0.666876, 0.363981
622.0, 621.0, 0.471655, 0.632489, 0.322547
622.0, 621.0, 0.08642, 0.597048, 0.277589
632.0, 631.0, 0.413214, 0.625027, 0.339293
632.0, 631.0, 0.478656, 0.717343, 0.296598
632.0, 631.0, 0.42332, 0.691653, 0.290508
632.0, 631.0, 0.438942, 0.653949, 0.329396
632.0, 631.0, 0.403305, 0.769364, 0.296516
632.0, 631.0, 0.448142, 0.641488, 0.286809
632.0, 631.0, 0.422759, 0.678566, 0.282389
632.0, 631.0, 0.392863, 0.787277, 0.327649
632.0, 631.0, 0.448974, 0.666353, 0.289418
632.0, 631.0, 0.397368, 0.619805, 0.322599
632.0, 631.0, 0.452677, 0.695894, 0.288305
632.0, 631.0, 0.441625, 0.650247, 0.293675
632.0, 631.0, 0.437999, 0.675477, 0.332953
632.0, 631.0, 0.430929, 0.703852, 0.305406
632.0, 631.0, 0.443029, 0.739526, 0.316964
632.0, 631.0, 0.441176, 0.717693, 0.300364
632.0, 631.0, 0.452085, 0.710986, 0.289309
632.0, 631.0, 0.395935, 0.727423, 0.302504
632.0, 631.0, 0.416475, 0.746688, 0.338265
632.0, 631.0, 0.423581, 0.631116, 0.300231
632.0, 631.0, 0.439204, 0.679673, 0.287749
632.0, 631.0, 0.486543, 0.709231, 0.293195
632.0, 631.0, 0.425154, 0.679061, 0.29502
632.0, 631.0, 0.46037, 0.711373, 0.290274
632.0, 631.0, 0.436612, 0.749834, 0.286175
632.0, 631.0, 0.435148, 0.626979, 0.322863
632.0, 631.0, 0.460564, 0.626092, 0.337814
632.0, 631.0, 0.450407, 0.644909, 0.305551
632.0, 631.0, 0.410666, 0.684604, 0.295425
632.0, 631.0, 0.414385, 0.640261, 0.319124
632.0, 631.0, 0.426554, 0.890549, 0.305559
632.0, 631.0, 0.543506, 0.869132, 0.287567
632.0, 631.0, 0.501382, 0.999345, 0.330103
632.0, 631.0, 0.386159, 0.578541, 0.187121
632.0, 631.0, 0.440238, 0.830188, 0.348976
632.0, 631.0, 0.48923, 0.96755, 0.295442
632.0, 631.0, 0.463864, 0.801705, 0.304029
632.0, 631.0, 0.427808, 0.632626, 0.307815
632.0, 631.0, 0.405196, 0.745545, 0.278736
632.0, 631.0, 0.031151, 0.6594, 0.312813
642.0, 641.0, 0.428146, 0.526306, 0.279092
642.0, 641.0, 0.408423, 0.621822, 0.301374
642.0, 641.0, 0.479208, 0.646424, 0.309648
642.0, 641.0, 0.411506, 0.553558, 0.289866
642.0, 641.0, 0.41454, 0.568903, 0.340833
642.0, 641.0, 0.42835, 0.682399, 0.32713
642.0, 641.0, 0.464039, 0.621108, 0.292839
642.0, 641.0, 0.473219, 0.59734, 0.3001
642.0, 641.0, 0.453788, 0.663063, 0.286032
642.0, 641.0, 0.457003, 0.593087, 0.343499
642.0, 641.0, 0.437696, 0.630963, 0.327028
642.0, 641.0, 0.433247, 0.617022, 0.325922
642.0, 641.0, 0.464822, 0.621839, 0.31495
642.0, 641.0, 0.45115, 0.666717, 0.308798
642.0, 641.0, 0.468209, 0.602915, 0.302578
642.0, 641.0, 0.441719, 0.661493, 0.28949
642.0, 641.0, 0.451124, 0.57384, 0.319114
642.0, 641.0, 0.437213, 0.666547, 0.324294
642.0, 641.0, 0.440845, 0.587804, 0.313979
642.0, 641.0, 0.416329, 0.607706, 0.300815
642.0, 641.0, 0.465868, 0.568032, 0.296294
642.0, 641.0, 0.444174, 0.630358, 0.338103
642.0, 641.0, 0.472807, 0.624432, 0.318454
642.0, 641.0, 0.466283, 0.652586, 0.3141
642.0, 641.0, 0.454399, 0.626607, 0.331859
642.0, 641.0, 0.46809, 0.618235, 0.332816
642.0, 641.0, 0.461765, 0.616712, 0.291133
642.0, 641.0, 0.460159, 0.639723, 0.296414
642.0, 641.0, 0.436821, 0.625223, 0.287189
642.0, 641.0, 0.44808, 0.548529, 0.288446
642.0, 641.0, 0.446361, 0.664571, 0.281347
642.0, 641.0, 0.475725, 0.65424, 0.326806
642.0, 641.0, 0.419533, 0.657606, 0.315626
642.0, 641.0, 0.471849, 0.60313, 0.314587
642.0, 641.0, 0.45862, 0.600543, 0.297895
642.0, 641.0, 0.423216, 0.593336, 0.316701
642.0, 641.0, 0.45803, 0.60778, 0.304729
642.0, 641.0, 0.479463, 0.558136, 0.348288
642.0, 641.0, 0.464908, 0.572164, 0.307883
642.0, 641.0, 0.087587, 0.649124, 0.294217
652.0, 651.0, 0.461468, 0.684668, 0.318317
652.0, 651.0, 0.439664, 0.721474, 0.282297
652.0, 651.0, 0.474943, 0.704833, 0.285044
652.0, 651.0, 0.417227, 0.609341, 0.319042
652.0, 651.0, 0.434233, 0.640727, 0.313052
652.0, 651.0, 0.472836, 0.61784, 0.299202
652.0, 651.0, 0.453862, 0.612313, 0.304429
652.0, 651.0, 0.485989, 0.658739, 0.313768
652.0, 651.0, 0.434936, 0.65392, 0.281808
652.0, 651.0, 0.471346, 0.731631, 0.340521
652.0, 651.0, 0.489642, 0.716777, 0.281742
652.0, 651.0, 0.416008, 0.652919, 0.284412
652.0, 651.0, 0.463949, 0.738929, 0.312833
652.0, 651.0, 0.457323, 0.628439, 0.286138
652.0, 651.0, 0.477671, 0.650278, 0.329
652.0, 651.0, 0.454391, 0.740877, 0.289997
652.0, 651.0, 0.445248, 0.877251, 0.281928
652.0, 651.0, 0.500499, 0.849989, 0.266876
652.0, 651.0, 0.496046, 0.877412, 0.253335
652.0, 651.0, 0.497668, 0.650763, 0.269191
652.0, 651.0, 0.504245, 0.855178, 0.244334
652.0, 651.0, 0.504738, 0.874068, 0.285823
652.0, 651.0, 0.527724, 0.769933, 0.244295
652.0, 651.0, 0.449442, 0.8234, 0.286902
652.0, 651.0, 0.438694, 0.70259, 0.27323
652.0, 651.0, 0.432566, 0.799052, 0.217718
652.0, 651.0, 0.502318, 0.786078, 0.238639
652.0, 651.0, 0.442505, 0.726067, 0.290102
652.0, 651.0, 0.489806, 0.712194, 0.231068
652.0, 651.0, 0.532501, 0.731813, 0.286
652.0, 651.0, 0.489589, 0.807277, 0.281511
652.0, 651.0, 0.469804, 0.694, 0.228056
652.0, 651.0, 0.451201, 0.746875, 0.259351
652.0, 651.0, 0.514834, 0.783679, 0.231432
652.0, 651.0, 0.44527, 0.708885, 0.274197
652.0, 651.0, 0.515565, 0.712894, 0.228327
652.0, 651.0, 0.518029, 0.674049, 0.275028
652.0, 651.0, 0.426759, 0.716543, 0.223608
652.0, 651.0, 0.417744, 0.800765, 0.226076
652.0, 651.0, 0.036287, 0.851138, 0.260318
662.0, 661.0, 0.435184, 0.760903, 0.278579
662.0, 661.0, 0.505212, 0.653777, 0.270986
662.0, 661.0, 0.515475, 0.813852, 0.315107
662.0, 661.0, 0.506792, 0.654189, 0.269723
662.0, 661.0, 0.431119, 0.765625, 0.245953
662.0, 661.0, 0.473179, 0.846701, 0.310652
662.0, 661.0, 0.461506, 0.861098, 0.326591
662.0, 661.0, 0.449899, 0.689667, 0.248706
662.0, 661.0, 0.442009, 0.707296, 0.22935
662.0, 661.0, 0.500254, 0.660874, 0.286383
662.0, 661.0, 0.476712, 0.689565, 0.322297
662.0, 661.0, 0.50656, 0.84595, 0.256819
662.0, 661.0, 0.288898, 0.478447, 0.17244
662.0, 661.0, 0.281224, 0.472711, 0.175089
662.0, 661.0, 0.274687, 0.511133, 0.164662
662.0, 661.0, 0.31643, 0.515804, 0.168975
662.0, 661.0, 0.291563, 0.438563, 0.172653
662.0, 661.0, 0.313074, 0.451521, 0.18435
662.0, 661.0, 0.269716, 0.532205, 0.280125
662.0, 661.0, 0.599154, 0.835127, 0.302536
662.0, 661.0, 0.403594, 0.5196, 0.199471
662.0, 661.0, 0.26803, 0.508404, 0.160154
662.0, 661.0, 0.285204, 0.4891, 0.178182
662.0, 661.0, 0.313086, 0.491802, 0.175539
662.0, 661.0, 0.299922, 0.730595, 0.371206
662.0, 661.0, 0.532423, 0.783005, 0.293097
662.0, 661.0, 0.579382, 0.778267, 0.24849
662.0, 661.0, 0.307682, 0.563705, 0.165932
662.0, 661.0, 0.303085, 0.519254, 0.158069
662.0, 661.0, 0.320703, 0.512818, 0.231088
662.0, 661.0, 0.464686, 0.90353, 0.315501
662.0, 661.0, 0.571456, 0.801652, 0.338327
662.0, 661.0, 0.393585, 0.856929, 0.197975
662.0, 661.0, 0.330456, 1.055972, 0.680685
662.0, 661.0, 0.562383, 0.823964, 0.744364
662.0, 661.0, 0.622635, 1.111963, 0.334484
662.0, 661.0, 0.534212, 0.714345, 0.169703
662.0, 661.0, 0.272247, 0.67577, 0.301578
662.0, 661.0, 0.39596, 3.149725, 0.201351
662.0, 661.0, 0.020334, 0.615247, 0.219754
672.0, 671.0, 0.401134, 0.595874, 0.243976
672.0, 671.0, 0.539458, 0.727904, 0.23172
672.0, 671.0, 0.429608, 0.753659, 0.314053
672.0, 671.0, 0.398438, 0.702985, 0.259332
672.0, 671.0, 0.436099, 0.672472, 0.226591
672.0, 671.0, 0.480415, 0.778632, 0.224229
672.0, 671.0, 0.503694, 0.889187, 0.226213
672.0, 671.0, 0.449403, 0.782764, 0.257175
672.0, 671.0, 0.511024, 0.723383, 0.250121
672.0, 671.0, 0.527756, 0.822392, 0.266046
672.0, 671.0, 0.544824, 0.837147, 0.228451
672.0, 671.0, 0.526313, 0.723125, 0.231075
672.0, 671.0, 0.526321, 0.789862, 0.22432
672.0, 671.0, 0.538413, 0.755742, 0.242961
672.0, 671.0, 0.453994, 0.805477, 0.269995
672.0, 671.0, 0.490169, 0.863671, 0.22623
672.0, 671.0, 0.53364, 0.78724, 0.230019
672.0, 671.0, 0.450871, 0.781595, 0.224315
672.0, 671.0, 0.481992, 0.798368, 0.236073
672.0, 671.0, 0.437336, 0.898727, 0.24781
672.0, 671.0, 0.548057, 0.760616, 0.229247
672.0, 671.0, 0.520101, 0.78444, 0.257902
672.0, 671.0, 0.498132, 0.772022, 0.227955
672.0, 671.0, 0.364306, 0.584391, 0.171677
672.0, 671.0, 0.329371, 0.603981, 0.225467
672.0, 671.0, 0.318721, 0.517075, 0.218175
672.0, 671.0, 0.348153, 0.570329, 0.189234
672.0, 671.0, 0.37484, 0.659283, 0.2393
672.0, 671.0, 0.382685, 0.782572, 0.326479
672.0, 671.0, 0.454882, 0.658696, 0.322858
672.0, 671.0, 0.475185, 0.690375, 0.319093
672.0, 671.0, 0.514646, 0.657519, 0.309634
672.0, 671.0, 0.482007, 0.678514, 0.302907
672.0, 671.0, 0.434378, 0.926327, 0.306504
672.0, 671.0, 0.460202, 0.665938, 0.300419
672.0, 671.0, 0.466871, 0.74204, 0.297626
672.0, 671.0, 0.451965, 0.752715, 0.346868
672.0, 671.0, 0.447994, 0.670503, 0.334505
672.0, 671.0, 0.447336, 0.690453, 0.333975
672.0, 671.0, 0.034178, 0.734222, 0.333134
682.0, 681.0, 0.476109, 0.702673, 0.264559
682.0, 681.0, 0.483887, 0.643443, 0.314888
682.0, 681.0, 0.459693, 0.701441, 0.271094
682.0, 681.0, 0.453938, 0.685298, 0.263553
682.0, 681.0, 0.496717, 0.701743, 0.320281
682.0, 681.0, 0.475694, 0.640452, 0.267368
682.0, 681.0, 0.462457, 0.678944, 0.263897
682.0, 681.0, 0.463903, 0.686448, 0.257306
682.0, 681.0, 0.480788, 0.783763, 0.285947
682.0, 681.0, 0.524384, 0.688958, 0.271246
682.0, 681.0, 0.505684, 0.701728, 0.273638
682.0, 681.0, 0.485449, 0.738214, 0.2822
682.0, 681.0, 0.475601, 0.738258, 0.268989
682.0, 681.0, 0.493545, 0.645127, 0.264299
